51 -0.053956 -0.212724
52 -0.135604 -0.342107
53 -0.180000 -0.468997
54 -0.258910 -0.340347
55 -0.308873 0.186793
56 -0.389562 0.906827
57 -0.430482 1.241023
58 -0.472018 0.839413
59 -0.530864 0.054702
60 -0.582873 -0.674143
61 -0.621626 -1.140386
62 -0.686548 -1.205449
63 -0.722367 -0.776368
64 -0.770140 0.063377
65 -0.798149 1.031941
66 -0.851661 1.737204
67 -0.860599 1.711261
68 -0.894734 0.810530
69 -0.931724 -0.369650
70 -0.949101 -1.062950
71 -0.977837 -0.884773
72 -0.983830 -0.125541
73 -0.978559 -0.327235
74 -1.000118 -0.327235
75 -0.991008 -0.327235
76 -1.008738 3.513212
77 -0.984642 0.336009
78 -0.976927 -1.505296
79 -0.964264 -2.422832
80 -0.967936 -2.299690
81 -0.942400 -1.240933
82 -0.908410 0.272814
83 -0.875742 1.443765
84 -0.849906 1.602976
85 -0.823606 0.990820
86 -0.765820 0.278004
87 -0.737175 -0.181226
88 -0.698551 -0.301983
89 -0.642301 -0.114573
90 -0.563433 0.260164
91 -0.544985 0.543829
92 -0.471941 0.419260
93 -0.439490 -0.071229
94 -0.366448 -0.515811
95 -0.313934 -0.576512
96 -0.235803 -0.251366
97 -0.193398 0.152912
98 -0.134343 0.318321
99 -0.051153 0.284780
100 0.004594 0.322169
101 0.066141 0.463446
102 0.133389 0.404087
103 0.193720 -0.025344
104 0.243966 -0.506292
105 0.320944 -0.637781
106 0.364245 -0.375621
107 0.430344 -0.030939
108 0.481323 0.061003
109 0.508841 -0.149240
110 0.583494 -0.477932
111 0.653190 -0.647696
112 0.689626 -0.354255
113 0.722848 0.496367
114 0.774466 1.412623
115 0.798247 1.377103
116 0.828143 0.352869
117 0.882672 -0.600843
118 0.904739 -0.869236
119 0.934308 -0.602748
120 0.969180 -0.503578
121 0.980789 -0.978952
122 0.971307 -1.333797
123 0.988277 0.534076
124 0.988016 -26.576202
125 0.999872 -4.609323
126 1.010267 -2.454179
127 0.983235 -1.417367
128 0.969893 -1.102079
129 0.969273 -0.974965
130 0.953898 -0.415205
131 0.952697 0.824249
132 0.894075 2.165721
133 0.882386 2.030664
134 0.842391 0.495529
135 0.807485 -0.806443
136 0.767218 -1.160675
137 0.718875 -0.593333
138 0.684643 0.462518
139 0.628184 1.325122
140 0.585588 1.336778
141 0.546231 0.545611
142 0.491324 -0.433618
143 0.446693 -1.104697
144 0.368017 -1.197824
145 0.315810 -0.673319
146 0.254217 0.176607
147 0.183877 0.740448
148 0.119983 0.627723
149 0.060131 0.235432
150 -0.015837 0.133436
151 -0.059963 0.371387
152 -0.121685 0.477980
153 -0.188890 0.081256
154 -0.246154 -0.520417
155 -0.308721 -0.827059
156 -0.377438 -0.693674
157 -0.427467 -0.319248
158 -0.487036 0.054463
159 -0.548161 0.384107
160 -0.588075 0.760064
161 -0.646123 1.191170
162 -0.692919 1.468652
163 -0.727982 1.203559
164 -0.778466 0.257254
165 -0.791201 -0.968935
166 -0.837488 -1.922289
167 -0.869606 -2.266921
168 -0.903599 -1.980157
169 -0.919557 -1.222904
170 -0.928071 0.022978
171 -0.969929 2.760624
172 -0.955362 2.760624
173 -0.987617 2.760624
174 -0.981269 -43.070846
175 -0.996432 -1.338807
176 -0.989415 4.936967
177 -0.996076 4.936967
178 -0.983855 2.488919
179 -0.977466 0.798959
180 -0.934870 -0.101741
181 -0.916754 -0.496354
182 -0.927236 -0.629083
183 -0.885884 -0.686410
184 -0.834895 -0.767507
185 -0.819941 -0.843546
186 -0.776135 -0.767603
187 -0.726915 -0.413814
188 -0.704658 0.130670
189 -0.637466 0.516303
190 -0.577407 0.455483
191 -0.535115 0.136182
192 -0.491008 -0.039236
193 -0.427452 0.079654
194 -0.358546 0.355832
195 -0.312584 0.591935
196 -0.262157 0.697777
197 -0.181952 0.655841
198 -0.138877 0.444914
199 -0.069862 0.069992
200 -0.002466 -0.356117
201 0.044162 -0.601404
202 0.122070 -0.451712
203 0.192649 0.046074
204 0.251471 0.444929
205 0.313481 0.294216
206 0.359692 -0.176102
207 0.422127 -0.427077
208 0.472812 -0.338382
209 0.542244 -0.222387
210 0.605012 -0.339507
211 0.636834 -0.521359
212 0.691382 -0.407596
213 0.725457 0.098958
214 0.771595 0.648235
215 0.820046 0.793727
216 0.850745 0.664118
217 0.888434 0.693250
218 0.901335 0.847152
219 0.921093 0.680916
220 0.944552 0.053686
221 0.976897 -0.845530
222 0.972453 -2.249656
223 1.010669 -5.396704
224 0.991184 -29.805802
225 0.981936 -29.805802
226 0.999394 -0.124678
227 0.989744 -2.374392
228 0.960005 -2.188575
229 0.975351 -0.684392
230 0.946107 1.153295
231 0.914259 1.803513
232 0.891814 0.778373
233 0.876518 -0.443508
234 0.852455 -0.941878
235 0.816679 -0.642877
236 0.775683 -0.001006
237 0.726653 0.303573
238 0.678246 -0.016248
239 0.647967 -0.544446
240 0.572680 -0.740234
241 0.541860 -0.397281
242 0.497901 0.272270
243 0.403757 0.726149
244 0.374577 0.543796
245 0.320835 -0.043735
246 0.258658 -0.498715
247 0.182271 -0.521276
248 0.125287 -0.171074
249 0.070009 0.234597
250 -0.014623 0.396694
251 -0.072958 0.299906
252 -0.125616 0.156932
253 -0.188255 0.199639
254 -0.259473 0.505972
255 -0.311545 0.815418
256 -0.373263 0.633791
257 -0.422696 -0.089587
258 -0.485452 -0.814179
259 -0.508299 -1.063793
260 -0.577614 -0.747356
261 -0.636842 -0.115106
262 -0.689163 0.419544
263 -0.720071 0.561659
264 -0.776355 0.390379
265 -0.806860 0.249303
266 -0.867079 0.308012
267 -0.887850 0.220189
268 -0.922878 -0.506715
269 -0.920833 -1.610894
270 -0.950711 -2.355152
271 -0.953499 -2.264441
272 -0.973515 -0.922157
273 -0.994649 -0.922157
274 -0.986576 -36.141450
275 -0.993635 -5.319976
276 -1.013010 -2.447190
277 -0.997211 -1.554263
278 -0.989290 -1.621495
279 -0.977960 -1.671497
280 -0.954107 -1.118460
281 -0.930214 0.176230
282 -0.893721 1.899663
283 -0.861697 2.957959
284 -0.846954 2.290116
285 -0.785074 1.128386
286 -0.771236 0.451831
287 -0.719711 0.172950
288 -0.685432 -0.202497
289 -0.619312 -0.856852
290 -0.586114 -1.444299
291 -0.526161 -1.543722
292 -0.481688 -1.009737
293 -0.432468 -0.034647
294 -0.373729 0.927162
295 -0.329354 1.404492
296 -0.252558 1.329506
297 -0.206925 0.989451
298 -0.143262 0.542605
299 -0.070975 -0.004329
300 0.008124 -0.558565
301 0.038447 -0.949598
302 0.117258 -1.076201
303 0.176019 -0.924436
304 0.257003 -0.513609
305 0.315324 0.077316
306 0.371354 0.647283
307 0.411634 0.943476
308 0.474022 0.862377
309 0.531022 0.519693
310 0.593719 0.147881
311 0.627025 0.005937
312 0.696517 0.260922
313 0.726628 0.837708
314 0.772844 1.357794
315 0.811123 1.331209
316 0.846764 0.653961
317 0.867994 -0.326716
318 0.924888 -1.276968
319 0.929801 -2.066736
320 0.959437 -2.646330
321 0.967419 -2.809890
322 0.975698 -2.164732
323 0.991486 -0.660789
324 1.002766 -5.258303
325 1.005326 -5.258303
326 0.989718 3.820908
327 0.991368 -0.825901
328 0.970401 -2.583390
329 0.966247 -2.453730
330 0.950945 -1.010656
