0 -0.023486 -253.429204
1 0.027184 -253.429204
2 0.036427 -253.429204
3 0.032879 -253.429204
4 0.050366 -253.429204
5 0.087755 -253.429204
6 0.070203 -253.429204
7 0.111494 -253.429204
8 0.103828 -253.429204
9 0.116413 -253.429204
10 0.140478 -45.900316
11 0.160461 -46.064359
12 0.206283 -23.954485
13 0.185832 -23.954485
14 0.205067 -23.954485
15 0.231605 -23.954485
16 0.233962 -23.954485
17 0.269640 -23.954485
18 0.296961 -23.954485
19 0.314798 -23.954485
20 0.328503 -12.919047
21 0.305318 -17.669730
22 0.341500 -17.669730
23 0.355960 -17.669730
24 0.350984 -17.669730
25 0.373692 -17.669730
26 0.382116 -17.669730
27 0.409717 -12.768975
28 0.414379 -14.675199
29 0.451626 -6.857921
30 0.436606 -6.857921
31 0.469705 -6.857921
32 0.467926 -5.629818
33 0.501849 -5.629818
34 0.508309 -5.629818
35 0.547207 -5.629818
36 0.524748 -5.629818
37 0.569541 -5.162894
38 0.554104 -6.121590
39 0.595273 -6.121590
40 0.602427 -6.121590
41 0.608797 -6.121590
42 0.597929 -6.121590
43 0.642494 -5.913447
44 0.630325 -6.086004
45 0.639408 -6.086004
46 0.642392 -6.086004
47 0.681299 -6.086004
48 0.701414 -5.631198
49 0.687280 -7.418103
50 0.683849 -7.418103
51 0.733561 -7.418103
52 0.707706 -4.812701
53 0.719901 -2.025307
54 0.726585 -2.025307
55 0.782918 -2.025307
56 0.789442 -6.812642
57 0.801815 -8.788451
58 0.769434 -8.788451
59 0.785854 -8.788451
60 0.788593 -5.431193
61 0.812224 -5.431193
62 0.837754 -5.431193
63 0.825970 -5.431193
64 0.840083 -7.791855
65 0.831334 -11.129541
66 0.870772 -7.445239
67 0.889388 -7.445239
68 0.880096 -7.445239
69 0.876199 -7.445239
70 0.872482 -3.265630
71 0.897321 -6.763202
72 0.895648 -2.617811
73 0.923382 -2.617811
74 0.937750 -2.617811
75 0.930144 -4.629305
76 0.939212 -8.630889
77 0.954752 -5.000169
78 0.957761 -5.000169
79 0.925844 -5.000169
80 0.926871 -5.000169
81 0.961853 -5.000169
82 0.941870 -4.239732
83 0.962745 -5.230107
84 0.977633 0.234556
85 0.980144 -1.813706
86 0.990257 -6.951032
87 0.961834 -5.125282
88 0.960992 -5.125282
89 0.996888 -5.125282
90 1.012230 -5.125282
91 1.004051 -5.125282
92 0.987907 -5.125282
93 0.978579 -4.767980
94 0.976131 -6.734722
95 0.978515 -4.069829
96 1.007678 -4.069829
97 1.011018 -4.069829
98 1.013693 -3.619014
99 0.994985 -8.805498
100 0.990558 -6.873217
101 1.018991 -6.873217
102 1.012637 -6.873217
103 0.988035 -6.873217
104 0.993894 -6.873217
105 1.021808 -4.409887
106 1.004747 -7.114339
107 0.987860 -4.389078
108 0.967438 -4.389078
109 0.978874 -4.389078
110 0.981254 -5.308546
111 0.979885 -4.083405
112 0.974887 -4.083405
113 0.991791 -4.083405
114 0.958596 -7.162795
115 0.996703 -6.670093
116 0.985038 -6.670093
117 0.943888 -6.670093
118 0.965628 -6.670093
119 0.935433 -0.872992
120 0.965821 -0.376434
121 0.933782 -0.960043
122 0.925809 -0.960043
123 0.919280 -0.960043
124 0.919170 -6.435733
125 0.912000 -5.751693
126 0.920477 -5.751693
127 0.898448 -5.751693
128 0.893519 -5.751693
129 0.898864 -5.170353
130 0.874733 -2.524925
131 0.874855 -2.524925
132 0.896987 -2.524925
133 0.888601 -2.524925
134 0.844577 -2.521261
135 0.864530 -3.781685
136 0.855390 -3.781685
137 0.851209 -3.781685
138 0.808484 -3.781685
139 0.810692 -3.781685
140 0.791342 -3.781685
141 0.785525 -7.467862
142 0.772190 -5.518709
143 0.770046 -5.518709
144 0.788034 -5.518709
145 0.782806 -7.041490
146 0.737538 -5.620168
147 0.746066 -5.620168
148 0.715744 -5.620168
149 0.737269 -5.620168
150 0.709868 -5.620168
151 0.703441 -5.620168
152 0.693657 -5.620168
153 0.651606 -8.504017
154 0.650656 -8.004596
155 0.647176 -8.004596
156 0.647503 -8.004596
157 0.611770 -8.004596
158 0.617442 -4.266400
159 0.578303 -5.517602
160 0.565368 -5.797624
161 0.597482 -2.459055
162 0.544186 -2.459055
163 0.528874 -2.459055
164 0.528893 -4.258434
165 0.520049 -6.762184
166 0.499887 -4.305620
167 0.498281 -4.305620
168 0.465712 -4.305620
169 0.479931 -4.305620
170 0.441992 -9.228079
171 0.423192 -1.752914
172 0.448095 -1.752914
173 0.409690 -1.752914
174 0.393106 -4.345039
175 0.389849 -3.074534
176 0.356929 -3.074534
177 0.341867 -1.342113
178 0.331281 -4.382160
179 0.299707 -4.382160
180 0.294843 -4.382160
181 0.274883 -8.533597
182 0.289309 -6.713443
183 0.266597 -1.410765
184 0.230852 -4.940666
185 0.255717 -4.940666
186 0.211820 -4.940666
187 0.213314 -4.940666
188 0.177599 -4.940666
189 0.175987 -4.940666
190 0.143895 -4.940666
191 0.161120 -11.063734
192 0.113061 -5.284115
193 0.133346 -5.284115
194 0.107772 -8.324680
195 0.071561 -9.299566
196 0.072497 -2.901747
197 0.024790 -2.901747
198 0.039583 -2.901747
199 0.024271 -2.901747
200 0.014778 -1.457110
201 -0.018381 -1.457110
202 -0.006859 -17.029273
203 -0.029185 -18.435259
204 -0.049746 -18.435259
205 -0.081501 -18.435259
206 -0.082472 -18.435259
207 -0.130568 -18.435259
208 -0.141966 -36.237970
209 -0.160683 -20.253523
210 -0.180368 -20.253523
211 -0.183828 -20.253523
212 -0.193522 -20.253523
213 -0.225614 -20.253523
214 -0.212776 -20.253523
215 -0.241053 -20.253523
216 -0.246245 -20.253523
217 -0.284897 -20.253523
218 -0.257287 -20.253523
219 -0.280450 -20.253523
220 -0.285293 -20.253523
221 -0.320845 -20.253523
222 -0.318844 -20.253523
223 -0.367174 -20.253523
224 -0.377471 -20.253523
225 -0.391630 -20.253523
226 -0.379092 -20.253523
227 -0.427481 -20.253523
228 -0.417525 -20.253523
229 -0.436751 -20.253523
230 -0.459207 -20.253523
231 -0.447902 -20.253523
232 -0.468795 -20.253523
233 -0.474724 -20.253523
234 -0.493940 -20.253523
235 -0.534560 -20.253523
236 -0.556477 -20.253523
237 -0.524774 -20.253523
238 -0.544629 -20.253523
239 -0.550780 -20.253523
240 -0.582265 -20.253523
241 -0.579320 -20.253523
242 -0.614814 -20.253523
243 -0.640114 -20.253523
244 -0.622481 -20.253523
245 -0.663395 -20.253523
246 -0.637128 -20.253523
247 -0.685887 -20.253523
248 -0.705287 -20.253523
249 -0.683846 -20.253523
250 -0.716328 -20.253523
251 -0.741262 -20.253523
252 -0.731400 -20.253523
253 -0.718890 -20.253523
254 -0.754341 -20.253523
255 -0.781504 -20.253523
256 -0.756845 -20.253523
257 -0.774945 -20.253523
258 -0.780477 -20.253523
259 -0.788038 -20.253523
260 -0.802892 -20.253523
261 -0.833403 -20.253523
262 -0.816777 -20.253523
263 -0.844648 -20.253523
264 -0.824491 -20.253523
