1 71 0.002661 1654.399117 0.010905
2 85 0.008621 1253.166224 0.010905
3 84 0.008710 1252.403456 0.010905
4 84 0.008710 1252.403456 0.010905
5 84 0.008710 1252.403456 0.010905
6 84 0.008710 1252.403456 0.010905
7 84 0.008710 1252.403456 0.010905
8 84 0.008710 1252.403456 0.010905
9 66 0.008717 1145.912277 0.010905
10 67 0.008786 1108.900935 0.010905
11 67 0.008786 1108.900935 0.010905
12 67 0.008786 1108.900935 0.010905
13 66 0.007931 1101.745856 0.001136
14 66 0.007931 1101.745856 0.001136
15 66 0.007915 1100.822674 0.001136
16 66 0.007915 1100.822674 0.001136
17 66 0.007915 1100.822674 0.001136
18 66 0.007915 1100.822674 0.001136
19 66 0.007915 1100.822674 0.001136
20 66 0.007915 1100.822674 0.001136
21 66 0.007915 1100.822674 0.001136
22 66 0.007915 1100.822674 0.001136
23 66 0.012284 1088.069833 0.001136
24 66 0.012284 1088.069833 0.000017
25 66 0.012284 1088.069833 0.000017
26 66 0.012284 1088.069833 0.000017
27 66 0.012284 1088.069833 0.000017
28 66 0.012284 1088.069833 0.000017
29 66 0.012284 1088.069833 0.000017
30 66 0.012284 1088.069833 0.000017
31 66 0.012284 1088.069833 0.000017
32 66 0.012284 1088.069833 0.000017
33 66 0.012284 1088.069833 0.000017
34 66 0.012284 1088.069833 0.000017
35 66 0.006321 1085.964912 0.000017
36 66 0.006321 1085.964912 0.000017
37 66 0.006321 1085.964912 0.000017
38 66 0.006321 1085.964912 0.000017
39 66 0.006321 1085.964912 0.000017
40 66 0.006321 1085.964912 0.000017
41 66 0.006321 1085.964912 0.000017
42 66 0.006321 1085.964912 0.000017
43 66 0.006321 1085.964912 0.000017
44 66 0.006321 1085.964912 0.000017
45 66 0.006321 1085.964912 0.000017
46 66 0.006321 1085.964912 0.000017
47 66 0.006321 1085.964912 0.000017
48 66 0.006321 1085.964912 0.000017
49 66 0.006321 1085.964912 0.000017
50 66 0.006321 1085.964912 0.000017
51 66 0.006321 1085.964912 0.000017
52 66 0.006321 1085.964912 0.000017
53 66 0.006321 1085.964912 0.000017
54 66 0.006321 1085.964912 0.000017
55 66 0.006321 1085.964912 0.000017
56 66 0.006321 1085.964912 0.000017
57 66 0.006321 1085.964912 0.000017
58 66 0.006321 1085.964912 0.000017
59 66 0.006321 1085.964912 0.000017
60 66 0.006321 1085.964912 0.000017
61 66 0.006321 1085.964912 0.000017
62 66 0.006321 1085.964912 0.000017
63 66 0.006321 1085.964912 0.000017
64 66 0.006321 1085.964912 0.000017
65 66 0.006321 1085.964912 0.000017
66 66 0.006321 1085.964912 0.000017
67 66 0.006321 1085.964912 0.000017
68 66 0.006321 1085.964912 0.000017
69 66 0.006321 1085.964912 0.000017
70 66 0.006321 1085.964912 0.000017
71 66 0.006321 1085.964912 0.000017
72 66 0.006321 1084.404262 0.000017
73 66 0.006321 1084.404262 0.000017
74 66 0.006321 1084.404262 0.000017
75 66 0.006321 1084.404262 0.000017
76 66 0.006321 1084.404262 0.000017
77 66 0.006321 1084.404262 0.000017
78 66 0.006321 1084.404262 0.000017
79 66 0.006321 1084.404262 0.000017
80 66 0.006321 1084.404262 0.000017
81 66 0.006321 1084.404262 0.000017
82 66 0.006321 1084.404262 0.000017
83 66 0.006321 1084.404262 0.000017
84 66 0.006321 1084.404262 0.000017
85 66 0.006321 1084.404262 0.000017
86 66 0.006321 1084.404262 0.000017
87 66 0.006321 1084.404262 0.000017
88 66 0.006321 1084.404262 0.000017
89 66 0.006321 1084.404262 0.000017
90 66 0.006321 1084.404262 0.000017
91 66 0.006321 1084.404262 0.000017
92 66 0.006321 1084.404262 0.000017
93 66 0.006321 1084.404262 0.000017
94 66 0.006321 1084.404262 0.000017
95 66 0.006321 1084.404262 0.000017
96 66 0.006321 1084.404262 0.000017
97 66 0.006321 1084.404262 0.000017
98 66 0.006321 1084.404262 0.000017
99 66 0.006321 1084.404262 0.000017
100 66 0.006321 1084.404262 0.000017
