229,4043527.057839,-87003.284586,-18094184.489796,46.475568
230,4050338.212104,-87367.504641,-6207404.408163,46.359779
231,4045127.069618,-87326.791324,5713815.510204,46.321719
232,4022841.198296,-86881.709173,17607115.755102,46.302510
233,3981121.971329,-86034.504182,29420941.061224,46.273550
234,3916730.598775,-84789.375225,41101980.734694,46.193649
235,3825780.448944,-83152.797173,52574814.040816,46.009041
236,3710724.150265,-81133.847808,63811166.040816,45.735833
237,3585991.671912,-78743.908877,74759439.673469,45.539925
238,3468661.084711,-75995.299315,85371820.408163,45.643101
239,3354209.816577,-72899.784403,95592280.816326,46.011245
240,3208757.799129,-69469.109449,105375117.061224,46.189707
241,3007466.818912,-65718.052718,114670027.755102,45.763176
242,2783631.481433,-61666.457027,123400881.632653,45.140123
243,2605493.206712,-57336.088484,131609955.265306,45.442465
244,2480320.428247,-52744.679284,139215056.979592,47.025036
245,2318204.261160,-47905.547077,146188956.734694,48.391145
246,2033515.870714,-42835.672654,152471614.693878,47.472486
247,1653698.774104,-37563.278062,158035884.408163,44.024347
248,1287074.157049,-32125.385137,162879968.653061,40.064085
249,1008735.161106,-26558.008358,166971768.163265,37.982335
250,808769.836572,-20889.083798,170289758.040816,38.717344
251,628482.581657,-15139.124065,172820082.938776,41.513801
252,418466.440020,-9326.581538,174544582.530612,44.868148
253,166519.047591,-3472.553943,175477592.816326,47.952904
254,-111896.557065,2397.903485,175606073.469388,46.664329
255,-395530.566650,8257.130131,174921916.081633,47.901700
256,-667449.491980,14076.903157,173419352.816326,47.414512
257,-915948.583325,19830.130287,171119762.285714,46.189741
258,-1139029.800883,25491.981381,168033447.183673,44.681886
259,-1349621.465620,31040.037586,164161452.408163,43.480020
260,-1568447.575958,36453.058297,159540182.204082,43.026502
261,-1806483.317241,41709.065871,154179082.448980,43.311527
262,-2057861.650751,46784.311812,148110628.571429,43.986148
263,-2311352.411039,51653.757211,141367107.918367,44.747034
264,-2560849.854513,56292.101006,133962940.081633,45.492170
265,-2801052.620317,60674.434500,125939816.489796,46.165286
266,-3022100.311288,64776.822939,117335081.795918,46.654037
267,-3215431.451132,68577.235998,108188567.510204,46.887738
268,-3379501.221969,72056.350935,98555402.448980,46.900810
269,-3515894.488194,75197.745908,88468772.571429,46.755318
270,-3626284.893316,77987.769743,77999187.591837,46.498123
271,-3715390.798626,80415.343653,67103137.959184,46.202511
272,-3790078.101106,82471.497242,55952592.979592,45.956218
273,-3855142.191832,84148.723154,44567969.959184,45.813437
274,-3915629.407242,85440.475402,32962121.142857,45.828741
275,-3980355.557772,86340.627802,21238324.244898,46.100609
276,-4052964.443845,86842.669188,9393695.346939,46.670197
277,-4116440.334057,86939.481421,-2488612.571429,47.348342
278,-4136888.162449,86625.013881,-14364755.591837,47.756277
279,-4092819.663611,85897.411213,-26170305.306122,47.647765
280,-3995504.266740,84760.978357,-37858304.000000,47.138487
281,-3873994.350958,83225.191627,-49362191.673469,46.548338
282,-3748911.462365,81302.028723,-60646483.591837,46.110921
283,-3627135.353900,79003.945335,-71657973.551020,45.910813
284,-3509354.782982,76343.112257,-82353549.061224,45.968191
285,-3388708.659380,73331.361618,-92672689.632653,46.210906
286,-3246888.058867,69980.916560,-102553788.081633,46.396764
287,-3067101.881110,66306.109662,-111966312.489796,46.256701
288,-2854151.781391,62324.877890,-120865353.142857,45.794743
289,-2630458.984507,58058.315596,-129205164.408163,45.307187
290,-2409398.736450,53528.675134,-136948255.346939,45.011365
291,-2184365.920988,48758.127367,-144063529.795918,44.800037
292,-1946644.060919,43769.255573,-150515335.836735,44.475147
293,-1699966.824930,38585.795864,-156267415.510204,44.056803
294,-1452650.555510,33232.341803,-161306582.204082,43.711953
295,-1208188.740119,27733.598312,-165586275.265306,43.564082
296,-968021.279886,22114.000161,-169101186.612245,43.774137
297,-732260.749842,16397.559724,-171854868.897959,44.656691
298,-494176.724862,10607.910049,-173793572.571429,46.585682
299,-242469.281706,4768.959373,-174941267.591837,50.843227
300,27318.207525,-1094.080896,-175275969.306122,24.969093
301,305144.560938,-6954.317201,-174808001.306122,43.878436
302,570212.126341,-12784.147165,-173531031.510204,44.603063
303,807090.700072,-18557.202770,-171447484.081633,43.492045
304,1026539.277243,-24249.708229,-168560159.346939,42.332026
305,1266444.960022,-29839.386352,-164891836.081633,42.442058
306,1556169.680504,-35301.980888,-160473088.000000,44.081653
307,1875043.270529,-40608.694738,-155304207.673469,46.173443
308,2160855.614251,-45728.188979,-149426823.836735,47.254345
309,2370750.816333,-50632.260519,-142856756.244898,46.822931
310,2523151.767446,-55299.751354,-135629322.448980,45.626819
311,2669442.486924,-59714.966309,-127782577.632653,44.703073
312,2840610.743117,-63863.014695,-119349812.244898,44.479747
313,3036353.395057,-67726.794173,-110365758.693878,44.832380
314,3245655.373732,-71286.824077,-100873571.265306,45.529527
315,3452620.566585,-74522.302482,-90929758.040816,46.330031
316,3631606.943862,-77412.752552,-80561569.959184,46.912257
317,3759807.219186,-79940.476322,-69830467.918367,47.032585
318,3837657.212852,-82092.649284,-58772396.408163,46.747879
319,3886870.396261,-83861.293391,-47462880.653061,46.348801
320,3926473.788733,-85241.321706,-35930927.020408,46.063033
321,3958630.882679,-86228.762615,-24240754.938776,45.908474
322,3980895.341405,-86820.428752,-12443564.408163,45.852058
323,4000809.898709,-87014.025770,-584557.714286,45.978908
324,4026351.352784,-86807.485717,11271585.959184,46.382536
325,4046955.280361,-86198.343614,23077240.163265,46.949339
326,4035729.992559,-85184.774095,34778174.693878,47.376189
327,3971629.940725,-83768.082785,46314642.285714,47.412210
328,3856011.262483,-81954.666259,57643196.081633,47.050540
329,3708479.922616,-79755.914160,68702333.387755,46.497867
330,3548489.720882,-77186.411244,79445242.775510,45.972985
331,3382499.841398,-74262.105973,89827474.285714,45.548127
332,3210060.553199,-70999.608145,99784097.959184,45.212370
333,3036942.683661,-67416.112280,109293881.469388,45.047728
334,2871985.798787,-63528.846998,118281926.530612,45.207586
335,2709094.459446,-59354.356455,126739351.510204,45.642723
336,2524042.002137,-54909.143912,134638174.040816,45.967608
337,2298736.760987,-50211.875860,141903579.428571,45.780739
338,2041371.428387,-45285.007531,148512412.734694,45.078306
339,1773472.079683,-40154.083837,154442605.714286,44.166668
340,1506493.608809,-34845.800598,159667701.551020,43.233147
341,1242719.849804,-29386.844419,164146573.061224,42.288305
342,988596.704918,-23803.536396,167860119.510204,41.531506
343,750277.018396,-18121.229879,170807358.693878,41.403206
344,520194.455555,-12363.822820,172968625.632653,42.073917
345,282849.608750,-6554.462315,174322813.387755,43.153747
346,32997.406109,-716.927144,174887183.673469,46.026164
347,-222707.783651,5123.860827,174623848.489796,43.464839
348,-480384.417496,10942.366297,173565074.285714,43.901329
349,-744941.808969,16712.775514,171695041.306122,44.573195
350,-1020183.089663,22408.595762,169044720.326531,45.526418
351,-1297595.981953,28002.373510,165601029.224490,46.338786
352,-1555831.499116,33466.551059,161386496.000000,46.489150
353,-1773887.026535,38775.489756,156427870.040816,45.747637
354,-1951906.418220,43907.387397,150743144.489796,44.455080
355,-2119398.800049,48844.186893,144376288.653061,43.391014
356,-2315405.430522,53568.798230,137338712.816327,43.223024
357,-2556217.108777,58061.478675,129661701.224490,44.026042
358,-2821446.829266,62298.324013,121392775.836735,45.289289
359,-3068974.323855,66253.176251,112574380.408163,46.321920
360,-3265645.600074,69901.570127,103235855.673469,46.717772
361,-3410874.267790,73223.841155,93421066.448980,46.581471
362,-3531290.627799,76205.229403,83171913.142857,46.339217
363,-3650149.331096,78833.489846,72548540.081633,46.302014
364,-3767730.552646,81096.741064,61606598.530612,46.459704
365,-3872985.052944,82983.325649,50381050.775510,46.671847
366,-3960197.659946,84482.763409,38934214.530612,46.875806
367,-4026435.655967,85586.353647,27316976.326531,47.045300
368,-4064902.449604,86287.532221,15571236.571429,47.108804
369,-4069930.380375,86582.502910,3752646.530612,47.006384
370,-4043761.829858,86470.744411,-8083602.285714,46.764508
371,-3997707.142676,85954.778311,-19871263.346939,46.509423
372,-3948356.719301,85039.065708,-31566241.959184,46.429916
373,-3903901.156794,83728.465823,-43127724.408163,46.625734
374,-3850551.426040,82027.544331,-54486789.224490,46.942176
375,-3764065.402154,79941.852791,-65602079.346939,47.085041
376,-3637756.108327,77480.097541,-76419678.040816,46.950846
377,-3486415.746442,74654.772882,-86937662.693878,46.700507
378,-3321247.767580,71480.912865,-96995119.020408,46.463421
379,-3136997.338401,67975.087845,-106609580.408163,46.149221
380,-2929741.276340,64155.763832,-115736534.204082,45.666065
381,-2712014.933742,60043.553796,-124334790.530612,45.167462
382,-2497463.461659,55660.105570,-132381445.224490,44.869902
383,-2280293.187777,51026.927702,-139813281.959184,44.688036
384,-2044870.027164,46165.880453,-146590155.755102,44.293968
385,-1790582.127113,41100.512363,-152683248.326531,43.565932
386,-1535164.264968,35856.095332,-158076572.734694,42.814597
387,-1297003.989540,30458.011637,-162743337.795918,42.583344
388,-1080440.038385,24930.039404,-166659907.918367,43.338882
389,-871005.233098,19293.956958,-169795876.571429,45.143940
390,-640590.126406,13570.952074,-172151139.265306,47.203035
391,-370278.545095,7784.237905,-173696397.061224,47.567732
392,-77394.956060,1960.698365,-174456685.714286,39.473158
393,192591.231500,-3870.780150,-174393991.836735,49.755146
394,412163.656206,-9683.442193,-173526496.653061,42.563754
395,599608.600565,-15455.165732,-171863437.061224,38.796646
396,796995.134099,-21166.841229,-169397707.755102,37.653003
397,1041230.199140,-26798.423848,-166150603.755102,38.854158
398,1359533.966041,-32325.256434,-162137004.408163,42.057948
399,1750018.513593,-37715.500970,-157393669.224490,46.400511
400,2140760.527896,-42930.716185,-151891215.673469,49.865474
401,2414797.809329,-47932.859758,-145689829.877551,50.378755
402,2524751.156512,-52694.957238,-138830994.285714,47.912576
403,2558224.820088,-57205.240346,-131326578.938775,44.720113
404,2652002.835976,-61459.155941,-123225965.714286,43.150655
405,2857963.635620,-65446.882655,-114555235.265306,43.668446
406,3115726.249883,-69148.370944,-105414844.081633,45.058563
407,3339069.189991,-72538.603924,-95753508.571429,46.031616
408,3501298.259178,-75595.466582,-85646252.408163,46.316246
409,3632473.896567,-78302.453752,-75141788.734694,46.390295
410,3757576.579789,-80646.225415,-64291171.265306,46.593335
411,3865816.802667,-82614.376298,-53152684.408163,46.793512
412,3937393.221801,-84196.262178,-41784926.040816,46.764466
413,3973520.284992,-85384.711872,-30233955.265306,46.536671
414,3992019.151723,-86175.954072,-18547900.081633,46.324049
415,4006779.838029,-86568.018514,-6760092.734694,46.284759
416,4016794.709441,-86559.439254,5052562.285714,46.405045
417,4009605.588151,-86149.324316,16850860.408163,46.542508
418,3973738.193472,-85338.493741,28552150.204082,46.564429
419,3910350.858650,-84130.524751,40118752.653061,46.479573
420,3832839.805523,-82531.636935,51514117.224490,46.440855
421,3750485.089641,-80549.494681,62685643.755102,46.561249
422,3650223.486710,-78192.444814,73568256.000000,46.682560
423,3503307.878414,-75470.769149,84097797.224490,46.419401
424,3297587.219610,-72399.270103,94245302.857143,45.547244
425,3057463.424806,-68998.309713,103967179.755102,44.312150
426,2832219.792168,-65291.479716,113202426.775510,43.378092
427,2672157.679250,-61300.872353,121869061.224490,43.590859
428,2595357.976899,-57042.322047,130033852.081633,45.498814
429,2546827.715383,-52523.969211,137593166.367347,48.488866
430,2411287.166640,-47751.675470,144527610.775510,50.496389
431,2111780.986449,-42739.677297,150792860.734694,49.410317
432,1690974.926266,-37517.549117,156356022.857143,45.071572
433,1271930.617416,-32126.295565,161180818.285714,39.591574
434,954316.410644,-26606.965731,165272429.714286,35.867164
435,755491.734219,-20991.181044,168612090.775510,35.990911
436,617315.822518,-15299.328698,171157127.836735,40.349210
437,453329.283356,-9545.976600,172914290.938775,47.489042
438,213686.870615,-3747.956383,173885042.938775,57.014236
439,-79498.257026,2070.968237,174048193.306122,38.387000
440,-365831.331859,7882.014889,173398454.857143,46.413428
441,-613691.868500,13656.825272,171957352.489796,44.936642
442,-844927.800659,19370.411771,169715461.224490,43.619506
443,-1096242.224009,24999.320795,166686678.204082,43.850880
444,-1369925.959320,30518.401250,162885423.020408,44.888523
445,-1632168.125025,35900.588440,158334913.306122,45.463548
446,-1856975.402188,41119.891049,153049965.714286,45.160027
447,-2058934.718712,46153.697068,147070996.897959,44.610396
448,-2274156.764152,50981.487626,140399845.877551,44.607501
449,-2516192.585620,55581.621400,133038915.918367,45.270226
450,-2762484.453254,59930.096891,125085110.857143,46.095111
451,-2981886.408042,64002.558670,116552118.857143,46.590112
452,-3164238.610226,67777.150660,107485936.326531,46.685920
453,-3320533.465684,71235.535303,97920271.673469,46.613442
454,-3461368.049190,74361.987669,87901121.306122,46.547546
455,-3582426.881682,77142.465199,77488107.102041,46.439103
456,-3674338.062512,79564.950519,66658136.816327,46.180360
457,-3742831.691018,81620.205250,55577704.489796,45.856681
458,-3809441.935080,83301.189687,44252201.795918,45.730943
459,-3890051.400472,84601.102938,32736088.816327,45.981096
460,-3978846.372355,85511.934991,21080753.632653,46.529720
461,-4052464.907749,86025.008063,9332025.469388,47.107986
462,-4085880.132430,86133.176763,-2469699.918367,47.436775
463,-4069725.248371,85833.180810,-14271467.102041,47.414359
464,-4016025.263065,85126.528258,-26008764.081633,47.177130
465,-3943814.874813,84018.422384,-37611060.244898,46.939883
466,-3863675.088281,82515.999436,-49042557.387755,46.823345
467,-3783000.833600,80627.217570,-60250509.061224,46.919650
468,-3714716.643599,78360.028373,-71187456.000000,47.405759
469,-3659990.427153,75721.235854,-81792940.408163,48.335059
470,-3581197.516925,72716.631158,-92025145.469388,49.248672
471,-3415813.552125,69354.644931,-101821816.163265,49.251403
472,-3138536.441169,65652.047590,-111155262.693878,47.805614
473,-2801730.521698,61636.109671,-119986719.346939,45.455992
474,-2492391.389549,57339.746349,-128269374.693878,43.467081
475,-2250864.138504,52793.545684,-135947640.163265,42.635214
476,-2049168.788197,48021.919793,-142995351.510204,42.671530
477,-1841274.979677,43045.443754,-149390962.938775,42.775142
478,-1609644.442552,37885.050521,-155097903.020408,42.487589
479,-1364580.016157,32563.807113,-160075378.938775,41.904806
480,-1123893.211255,27106.067143,-164310851.918367,41.462792
481,-900645.104763,21535.787165,-167793998.367347,41.820858
482,-695186.834957,15875.286645,-170481496.816326,43.790506
483,-491381.396057,10145.250434,-172390964.244898,48.434625
484,-266442.300321,4366.257093,-173511721.795918,61.023044
485,-7877.708692,-1439.091837,-173806926.367347,-5.474083
486,278321.606887,-7244.992098,-173305667.918367,38.415723
487,572365.700419,-13022.994238,-171986463.346939,43.950392
488,853176.156155,-18743.875348,-169862102.204082,45.517597
489,1110889.227314,-24379.637800,-166965812.244898,45.566273
490,1349455.017413,-29904.473008,-163287687.836735,45.125524
491,1578014.288889,-35294.444117,-158851866.122449,44.709991
492,1802213.217999,-40526.648100,-153675107.265306,44.469832
493,2023413.526544,-45578.655687,-147785999.673469,44.393883
494,2242518.759772,-50428.340263,-141211292.734694,44.469414
495,2461613.334495,-55053.771860,-133983294.693878,44.712892
496,2679747.079448,-59433.046507,-126140708.571429,45.088503
497,2889274.231263,-63544.418459,-117701548.408163,45.468576
498,3084039.855564,-67366.992405,-108697391.020408,45.779687
499,3269672.068601,-70881.239611,-99261837.061224,46.128878
