-252
-510
-1032
-1492
-2810
-3201
-3304
-4271
-5271
-5962
-6568
-7258
-7793
-8506
-8973
-9584
-10162
-10720
-11290
-11907
-12468
-12978
-13601
-14127
-14578
-15039
-15508
-15955
-16347
-16672
-17083
-17526
-17839
-18188
-18567
-18871
-19126
-19381
-19609
-19799
-19976
-20140
-20247
-20344
-20426
-20489
-20529
-20554
-20556
-20540
-20488
-20407
-20303
-20155
-20003
-19806
-19594
-19363
-19119
-18841
-18566
-18277
-17958
-17616
-17252
-16866
-16472
-16015
-15577
-15078
-14594
-14101
-13601
-13073
-12552
-11986
-11429
-10863
-10276
-9673
-9022
-8445
-7794
-7163
-6519
-5858
-5191
-4533
-3891
-3232
-2561
-1884
-1219
-539
141
826
1512
2218
2879
3556
4214
4882
5521
6187
6802
7445
8070
8697
9300
9938
10513
11102
11692
12242
12799
13319
13832
14319
14794
15259
15709
16151
16554
16954
17341
17709
18039
18363
18661
18936
19189
19404
19607
19786
19944
20085
20209
20319
20381
20435
20438
20431
20425
20358
20276
20171
20041
19899
19715
19533
19319
19088
18825
18544
18241
17919
17566
17201
16802
16396
15980
15533
15075
14592
14113
13616
13094
12562
12021
11473
10880
10306
9697
9083
8475
7853
7202
6560
5925
5266
4611
3971
3317
2633
1957
1294
583
-100
-770
-1437
-2123
-2813
-3473
-4117
-4780
-5446
-6091
-6748
-7377
-8005
-8680
-9237
-9868
-10446
-11030
-11592
-12149
-12691
-13219
-13731
-14219
-14717
-15178
-15643
-16081
-16508
-16910
-17306
-17672
-18002
-18320
-18613
-18893
-19152
-19376
-19590
-19780
-19953
-20099
-20212
-20322
-20380
-20439
-20471
-20465
-20435
-20384
-20312
-20206
-20096
-19940
-19794
-19610
-19397
-19151
-18885
-18626
-18317
-17988
-17663
-17290
-16929
-16528
-16108
-15672
-15211
-14729
-14250
-13766
-13122
-12613
-12050
-11485
-10922
-10326
-9745
-9152
-8567
-7904
-7279
-6645
-5987
-5350
-4687
-4011
-3358
-2676
-2010
-1330
-650
14
696
1369
2044
2725
3367
4046
4695
5360
6009
6649
7283
7917
8549
9156
9751
10339
10935
11493
12052
12609
13124
13638
14138
14631
15097
15560
15999
16406
16801
17182
17528
17868
18193
18491
18770
19035
19273
19476
19675
19844
19977
20096
20186
20269
20295
20335
20335
20289
20264
20196
20102
19961
19845
19661
19482
19271
19038
18783
18505
18211
17894
17551
17180
16803
16409
15992
15550
15112
14657
14151
13657
13149
12613
12053
11496
10941
10348
9755
9146
8541
7944
7299
6683
6037
5378
4718
4067
3402
2736
2073
1392
727
44
-626
-1293
-1967
-2646
-3313
-3977
-4645
-5296
-5948
-6597
-7243
-7842
-8452
-9098
-9682
-10263
-10863
-11426
-11975
-12542
-13066
-13586
-14074
-14574
-15039
-15490
-15953
-16352
-16743
-17116
-17498
-17840
-18158
-18471
-18748
-19010
-19248
-19456
-19668
-19815
-19978
-20100
-20192
-20275
-20316
-20361
-20339
-20335
-20301
-20223
-20152
-20013
-19895
-19721
-19555
-19343
-19110
-18847
-18584
-18286
-17966
-17625
-17286
-16907
-16510
-16115
-15660
-15229
-14761
-14277
-13779
-13276
-12742
-12224
-11662
-11096
-10510
-9907
-9300
-8685
-8096
-7469
-6835
-6196
-5541
-4898
-4234
-3573
-2914
-2239
-1577
-906
-239
431
1098
1780
2443
3113
3792
4434
5095
5731
6373
7024
7664
8270
8877
9482
10073
10664
11225
11798
12327
12882
13371
13877
14387
14847
15299
15739
16171
16558
16962
17321
17664
18000
18298
18609
18847
19099
19311
19512
19684
19816
19957
20070
20140
20184
20225
20241
20228
20179
20113
20043
19916
19781
19633
19452
