ags,55210988,8785,-1105,-923,-118,-155,-5446
ags,55211013,8555,-1166,-864,-114,-81,-2216
ags,55211038,8536,-1149,-869,-29,-13,1073
ags,55211063,8736,-1156,-850,19,97,4323
ags,55211088,9144,-1080,-811,53,194,7493
ags,55211113,9715,-956,-850,96,262,10425
ags,55211138,10421,-890,-994,128,306,13113
ags,55211163,11202,-721,-942,151,371,15429
ags,55211188,11932,-533,-952,180,437,17300
ags,55211213,12357,-355,-935,201,478,18676
ags,55211238,12755,-192,-896,204,492,19508
ags,55211263,12884,71,-964,186,535,19801
ags,55211288,12733,247,-889,182,552,19498
ags,55211313,12369,442,-935,204,527,18584
ags,55211338,11751,601,-986,152,484,17202
ags,55211363,11114,694,-928,159,441,15271
ags,55211388,10330,894,-994,136,358,12945
ags,55211413,9603,925,-933,82,316,10249
ags,55211438,9012,1089,-925,1,219,7307
ags,55211463,8594,1091,-930,-33,94,4144
ags,55211488,8458,1087,-1001,-47,7,893
ags,55211513,8550,1062,-806,-143,-100,-2389
ags,55211538,8738,1104,-969,-158,-219,-5625
ags,55211563,9241,1008,-945,-195,-303,-8774
ags,55211588,9905,928,-879,-229,-366,-11555
ags,55211613,10684,864,-982,-273,-418,-14077
ags,55211638,11336,676,-928,-283,-515,-16234
ags,55211663,12020,537,-1030,-312,-541,-17906
ags,55211688,12437,344,-852,-306,-574,-19082
ags,55211713,12881,120,-881,-318,-611,-19700
ags,55211738,12764,-56,-908,-310,-580,-19759
ags,55211763,12632,-302,-881,-301,-543,-19247
ags,55211788,12110,-450,-1023,-298,-501,-18135
ags,55211813,11583,-665,-840,-298,-435,-16519
ags,55211838,10748,-795,-918,-249,-377,-14442
ags,55211863,10059,-934,-920,-220,-308,-11966
ags,55211888,9532,-1041,-837,-180,-255,-9155
ags,55211913,8912,-1124,-796,-149,-189,-6126
ags,55211938,8524,-1207,-947,-79,-88,-2935
ags,55211963,8475,-1212,-908,-43,4,468
ags,55211988,8619,-1144,-913,27,67,3731
ags,55212013,9024,-1066,-935,53,150,6889
ags,55212038,9510,-1036,-864,104,223,9873
ags,55212063,10259,-817,-984,120,282,12583
ags,55212088,10963,-787,-940,143,368,14958
ags,55212113,11680,-560,-913,168,426,16912
ags,55212138,12264,-446,-989,195,496,18386
ags,55212163,12750,-255,-1033,200,481,19332
ags,55212188,12874,37,-925,198,536,19686
ags,55212213,12772,100,-891,214,542,19507
ags,55212238,12437,344,-991,192,552,18712
ags,55212263,11895,569,-945,156,504,17423
ags,55212288,11185,769,-942,159,445,15597
ags,55212313,10472,833,-964,111,390,13343
ags,55212338,9739,935,-920,79,300,10705
ags,55212363,9131,1084,-952,27,220,7814
ags,55212388,8599,1074,-891,-10,131,4694
ags,55212413,8450,1087,-877,-62,19,1467
ags,55212438,8455,1082,-950,-90,-72,-1790
ags,55212463,8716,1109,-906,-108,-160,-5031
ags,55212488,9114,984,-842,-198,-264,-8135
ags,55212513,9805,984,-830,-223,-353,-11010
ags,55212538,10508,750,-859,-229,-435,-13594
ags,55212563,11236,652,-960,-276,-483,-15814
ags,55212588,11946,513,-906,-309,-531,-17556
ags,55212613,12515,357,-894,-313,-570,-18849
ags,55212638,12806,149,-977,-361,-557,-19550
ags,55212663,12825,-61,-1055,-308,-572,-19690
ags,55212688,12610,-187,-952,-331,-544,-19282
ags,55212713,12235,-404,-908,-298,-521,-18294
ags,55212738,11712,-621,-806,-261,-448,-16761
ags,55212763,10987,-775,-955,-264,-389,-14796
ags,55212788,10225,-907,-933,-213,-334,-12394
ags,55212813,9559,-978,-947,-166,-264,-9652
ags,55212838,8956,-1112,-801,-167,-173,-6652
ags,55212863,8675,-1151,-845,-111,-105,-3490
ags,55212888,8477,-1183,-899,-43,-31,-254
ags,55212913,8602,-1100,-855,-2,44,3009
ags,55212938,8926,-1102,-884,24,129,6180
ags,55212963,9485,-1046,-923,71,220,9201
ags,55212988,10054,-875,-999,114,273,11964
ags,55213013,10838,-885,-901,139,342,14399
ags,55213038,11590,-609,-798,169,410,16435
ags,55213063,12169,-460,-974,217,469,18038
ags,55213088,12630,-262,-899,201,496,19096
ags,55213113,12779,-61,-916,194,523,19587
ags,55213138,12816,215,-872,198,533,19512
ags,55213163,12481,300,-899,178,529,18837
