ags,54717133,10692,1348,-1004,-329,-608,-18779
ags,54717233,16317,479,-1182,-437,-789,-25107
ags,54717333,14940,-724,-1145,-425,-570,-25107
ags,54717433,8760,-1473,-999,-225,-250,-12923
ags,54717533,7298,-1625,-899,8,129,5602
ags,54717633,12381,-997,-1025,247,513,22120
ags,54717733,16910,56,-1021,374,758,24918
ags,54717833,13455,1116,-974,258,726,24077
ags,54717933,7640,1607,-869,54,257,8517
ags,54718033,7850,1575,-947,-183,-215,-10073
ags,54718133,13792,952,-1067,-383,-647,-25028
ags,54718233,16641,-192,-1138,-484,-695,-25107
ags,54718333,11863,-1168,-862,-335,-450,-20973
ags,54718433,7183,-1620,-874,-98,-136,-3884
ags,54718533,9280,-1395,-928,126,257,14382
ags,54718633,15215,-570,-999,362,504,24918
ags,54718733,15972,584,-1018,344,663,24918
ags,54718833,10120,1419,-1079,146,420,17086
ags,54718933,6822,1651,-1069,-83,-63,-752
ags,54719033,10555,1362,-1011,-327,-506,-18319
ags,54719133,16199,537,-977,-454,-687,-25107
ags,54719233,14949,-663,-850,-447,-583,-25107
ags,54719333,8890,-1471,-764,-217,-318,-13059
ags,54719433,7137,-1696,-649,90,47,5280
ags,54719533,12332,-1071,-772,252,394,21717
ags,54719633,16693,91,-986,326,612,24918
ags,54719733,13411,1096,-899,294,599,23959
ags,54719833,7745,1577,-1006,48,197,8615
ags,54719933,7923,1507,-967,-157,-292,-9787
ags,54720033,13846,1082,-669,-393,-630,-24711
ags,54720133,16588,-24,-877,-528,-749,-25107
ags,54720233,12015,-1163,-711,-358,-508,-20805
ags,54720333,7208,-1571,-667,-69,-208,-4155
ags,54720433,9224,-1405,-867,150,192,13968
ags,54720533,15196,-656,-1194,353,512,24918
ags,54720633,15882,547,-1045,313,658,24918
ags,54720733,10159,1380,-1082,221,484,17060
ags,54720833,6834,1597,-1108,-58,-13,-552
ags,54720933,10496,1319,-1082,-300,-511,-17961
ags,54721033,15941,540,-1008,-468,-718,-25107
ags,54721133,14783,-616,-1096,-432,-525,-25107
ags,54721233,8841,-1608,-562,19,-160,-12968
ags,54721333,7281,-1654,-654,-26,246,5105
ags,54721433,12235,-1093,-659,196,600,21409
ags,54721533,16556,-34,-628,303,781,24918
ags,54721633,13328,1050,-601,290,691,23610
ags,54721733,7774,1592,-747,97,334,8421
ags,54721833,7967,1445,-733,-120,-88,-9834
ags,54721933,13702,901,-903,-348,-472,-24478
ags,54722033,16382,-75,-847,-455,-512,-25107
ags,54722133,11827,-1115,-679,-402,-268,-20464
ags,54722233,7291,-1603,-733,-150,55,-3874
ags,54722333,9315,-1422,-823,83,436,14044
ags,54722433,15037,-521,-786,290,696,24918
ags,54722533,15745,574,-845,324,797,24918
ags,54722633,10193,1394,-657,236,577,16654
ags,54722733,6907,1568,-557,16,162,-826
ags,54722833,10645,1287,-562,-260,-315,-18018
ags,54722933,16004,418,-628,-395,-596,-25107
ags,54723033,14652,-670,-520,-416,-498,-25107
ags,54723133,8902,-1454,-362,-235,-199,-12587
ags,54723233,7457,-1591,-474,-57,177,5436
ags,54723333,12308,-1163,-581,270,513,21431
ags,54723433,16321,88,-586,259,716,24918
ags,54723533,13182,1011,-481,308,627,23227
ags,54723633,7774,1568,-513,65,217,8112
ags,54723733,8069,1492,-479,-176,-276,-9971
ags,54723833,13658,945,-640,-373,-683,-24384
ags,54723933,16297,-136,-737,-421,-722,-25107
ags,54724033,11732,-1122,-862,-339,-523,-20023
ags,54724133,7215,-1583,-776,-97,-180,-3539
ags,54724233,9376,-1329,-779,123,195,14193
ags,54724333,14932,-546,-803,258,440,24918
ags,54724433,15499,593,-911,279,556,24918
ags,54724533,9944,1421,-1072,125,311,16050
ags,54724633,7039,1492,-891,-64,-187,-1384
ags,54724733,10709,1333,-1065,-327,-644,-18292
ags,54724833,15904,442,-1072,-438,-870,-25107
ags,54724933,14337,-692,-1221,-384,-689,-25107
ags,54725033,8675,-1466,-1143,-199,-372,-11887
ags,54725133,7537,-1520,-1008,11,-5,6011
ags,54725233,12274,-668,-969,172,405,21660
ags,54725333,16209,73,-1270,319,568,24918
ags,54725433,12952,1104,-1150,270,615,22550
ags,54725533,7598,1538,-1162,65,177,7327
ags,54725633,8179,1441,-1060,-218,-358,-10550
ags,54725733,13819,908,-1174,-373,-730,-24526
ags,54725833,15955,-158,-1191,-386,-721,-25107
ags,54725933,11326,-1161,-1148,-321,-412,-19226
ags,54726033,7254,-1593,-1272,-112,-56,-2722
ags,54726133,9527,-1329,-1033,149,338,14768
ags,54726233,15081,-458,-1148,294,597,24918
ags,54726333,15233,674,-1196,307,716,24918
ags,54726433,9725,1319,-1094,191,475,15281
ags,54726533,7073,1546,-1091,-49,-10,-2055
ags,54726633,10926,1262,-1155,-279,-454,-18658
ags,54726733,15733,337,-1148,-395,-620,-25107
ags,54726833,13997,-712,-1116,-393,-444,-24704
ags,54726933,8609,-1481,-808,-119,-128,-11068
ags,54727033,7672,-1500,-789,99,240,6657
ags,54727133,12664,-1036,-1152,165,555,21973
ags,54727233,16094,159,-823,283,756,24918
ags,54727333,12391,1028,-896,289,611,21798
ags,54727433,7559,1485,-791,92,207,6452
ags,54727533,8524,1465,-762,-193,-264,-11371
ags,54727633,13978,855,-947,-304,-583,-24784
ags,54727733,15770,-182,-884,-431,-617,-25107
ags,54727833,11041,-1224,-940,-309,-381,-18242
ags,54727933,7276,-1586,-828,-92,-19,-1625
ags,54728033,9935,-1349,-891,129,341,15532
ags,54728133,15150,-414,-986,277,600,24918
ags,54728233,14818,696,-940,294,662,24918
ags,54728333,9393,1375,-840,134,361,14203
ags,54728433,7230,1563,-945,-92,-80,-3163
ags,54728533,11277,1226,-1001,-299,-540,-19330
ags,54728633,15818,352,-957,-412,-760,-25107
ags,54728733,13682,-817,-1013,-406,-551,-23858
ags,54728833,8299,-1483,-874,-175,-312,-9874
ags,54728933,7918,-1539,-823,20,104,7761
ags,54729033,12935,-883,-918,258,424,22488
ags,54729133,15933,149,-945,314,604,24918
ags,54729233,11971,1121,-942,197,492,20736
ags,54729333,7440,1563,-1016,36,96,5197
ags,54729433,8753,1392,-908,-199,-348,-12240
ags,54729533,14124,706,-928,-346,-671,-25059
ags,54729633,15521,-314,-806,-382,-708,-25107
ags,54729733,10650,-1222,-845,-299,-483,-17171
ags,54729833,7264,-1532,-920,-72,-88,-485
ags,54729933,10233,-1246,-733,147,278,16323
ags,54730033,15262,-297,-908,305,573,24918
ags,54730133,14442,737,-913,270,609,24918
ags,54730233,9075,1397,-899,99,220,13018
ags,54730333,7342,1609,-886,-125,-251,-4300
ags,54730433,11656,1194,-733,-354,-644,-19990
ags,54730533,15782,239,-920,-422,-863,-25107
ags,54730633,13148,-831,-803,-370,-634,-22786
ags,54730733,8060,-1500,-894,-109,-408,-8523
ags,54730833,8221,-1434,-933,81,-18,9060
ags,54730933,13289,-802,-891,356,324,23074
ags,54731033,15638,300,-1292,275,507,24918
ags,54731133,11502,1172,-1309,179,365,19496
ags,54731233,7332,1565,-1245,2,34,3650
ags,54731333,9110,1382,-1331,-240,-415,-13486
ags,54731433,14498,620,-1279,-344,-708,-25107
ags,54731533,15125,-363,-1289,-381,-668,-25107
ags,54731633,10047,-1278,-1345,-260,-376,-15724
ags,54731733,7244,-1498,-1126,-76,46,1071
ags,54731833,10689,-1061,-1077,-47,542,17465
ags,54731933,15416,-233,-911,300,807,24918
ags,54732033,14110,867,-566,323,772,24325
ags,54732133,8663,1458,-483,117,364,11431
ags,54732233,7630,1494,-518,-103,-84,-5837
ags,54732333,12237,1133,-486,-322,-536,-20952
