-74
-1906
-5303
-8571
-11448
-14203
-16422
-18272
-19594
-20339
-20511
-20097
-19003
-17472
-15380
-12875
-10055
-6941
-3655
-314
3093
6396
9492
12417
14923
17071
18724
19835
20358
20302
19641
18422
16652
14429
11812
8871
5696
2385
-986
-4342
-7564
-10638
-13396
-15773
-17759
-19213
-20103
-20426
-20138
-19287
-17858
-15925
-13564
-10812
-7797
-4582
-1241
2128
5438
8620
11571
14199
16444
18210
19486
20167
20281
19814
18727
17103
15011
12498
9656
6577
3296
-44
-3410
-6674
-9742
-12570
-15068
-17149
-18747
-19820
-20298
-20184
-19464
-18220
-16426
-14174
-11561
-8694
-5447
-2150
1212
4522
7718
10731
13444
15786
17708
19102
19921
20190
19883
18952
17516
15556
13168
10428
7386
4202
857
-2486
-5770
-8978
-11907
-14461
-16645
-18326
-19535
-20143
-20201
-19634
-18455
-16790
-14657
-12117
-9237
-6169
-2895
435
3747
6978
10009
12776
15202
17214
18747
19709
20089
19840
19115
17793
15959
13673
11018
8046
4882
1600
-1732
-4998
-8197
-11113
-13746
-16027
-17845
-19157
-19930
-20103
-19720
-18706
-17183
-15204
-12778
-9994
-6955
-3755
-439
2873
6118
9195
12015
14559
16681
18289
19391
19952
19908
19283
18084
16402
14245
11678
8811
5708
2447
-847
-4171
-7322
-10336
-13049
-15412
-17332
-18782
-19696
-20002
-19769
-18934
-17538
-15650
-13363
-10687
-7736
-4573
-1287
2006
5274
8405
11275
13876
16070
17839
19093
19746
19860
19401
18367
16786
14750
12290
9507
6470
3274
-24
-3300
-6522
-9539
-12328
-14784
-16804
-18377
-19410
-19898
-19772
-19101
-17855
-16105
-13920
-11315
-8299
-5203
-1969
1315
4580
7725
10640
13297
15577
17423
18764
19566
19809
19460
18543
17071
15138
12756
10054
7070
