50 -230.578232 5.440006 -646.721214 42.385656
51 -228.236481 5.408853 -1305.119258 42.196834
52 -235.045965 5.354793 -1964.356706 43.894499
53 -240.599528 5.277235 -2615.909214 45.591964
54 -227.067629 5.175781 -3263.070499 43.871179
55 -187.756992 5.051848 -3899.736341 37.166003
56 -141.901556 4.909200 -4519.559580 28.905232
57 -120.815686 4.752145 -5120.442045 25.423401
58 -135.806598 4.582694 -5698.869469 29.634662
59 -170.674080 4.399496 -6236.399183 38.794008
60 -203.262441 4.199254 -6763.910401 48.404422
61 -219.270673 3.978825 -7253.860262 55.109410
62 -209.552020 3.736686 -7728.919396 56.079645
63 -173.125905 3.473822 -8165.790392 49.837300
64 -123.553757 3.193758 -8570.296727 38.686017
65 -80.004517 2.901283 -8941.527314 27.575563
66 -53.745117 2.600661 -9285.259379 20.665946
67 -47.960599 2.294491 -9577.386525 20.902496
68 -59.402047 1.983377 -9833.396294 29.949952
69 -73.750601 1.666295 -10061.854779 44.260220
70 -72.420721 1.341977 -10246.144483 53.965707
71 -51.923488 1.010585 -10402.585731 51.379630
72 -27.683681 0.674032 -10507.485156 41.071775
73 -14.621626 0.334609 -10568.400176 43.697652
74 -12.002696 -0.006368 -10581.812496 -1884.992214
75 -8.821689 -0.348539 -10557.556864 -25.310503
76 5.305701 -0.691499 -10500.496672 7.672752
77 36.563790 -1.033783 -10393.085005 35.368910
78 83.242854 -1.372276 -10237.588727 60.660438
79 129.036482 -1.702447 -10056.910267 75.794733
80 148.800176 -2.019937 -9832.542980 73.665756
81 131.503126 -2.322870 -9570.869518 56.612355
82 94.387100 -2.612824 -9278.117598 36.124560
83 67.759755 -2.893245 -8946.988721 23.419987
84 69.363345 -3.166645 -8572.547055 21.904364
85 96.152371 -3.432894 -8174.058282 28.009128
86 133.049456 -3.689444 -7726.256543 36.062199
87 164.343666 -3.932738 -7261.524179 41.788613
88 180.384282 -4.159728 -6759.815773 43.364442
89 178.821896 -4.368829 -6230.075885 40.931306
90 165.427673 -4.560152 -5675.131754 36.276789
91 155.968658 -4.734901 -5104.611527 32.940216
92 168.278551 -4.893864 -4507.595584 34.385623
93 203.338335 -5.035797 -3910.662956 40.378578
94 238.407529 -5.157395 -3285.242652 46.226345
95 247.294334 -5.255382 -2649.766362 47.055445
96 227.545567 -5.328890 -1988.617213 42.700366
97 202.170108 -5.379690 -1336.546947 37.580251
98 192.490308 -5.410130 -683.206782 35.579610
99 195.059852 -5.421211 -8.815977 35.980863
100 192.338248 -5.412838 654.669895 35.533713
101 182.396814 -5.385303 1323.455588 33.869366
102 184.550782 -5.339424 1979.096325 34.563799
103 209.927249 -5.274881 2635.252052 39.797536
104 239.211485 -5.189307 3265.923007 46.097003
105 243.332549 -5.080035 3897.546567 47.899781
106 219.334201 -4.946677 4493.883298 44.339706
107 191.025075 -4.791419 5085.385611 39.868163
108 178.746440 -4.616915 5661.898479 38.715556
109 183.064141 -4.424394 6200.316533 41.376096
110 192.611461 -4.213521 6726.190150 45.712712
111 191.354710 -3.983476 7241.589081 48.037118
112 164.526463 -3.734517 7713.345846 44.055617
113 116.177334 -3.469298 8153.543838 33.487272
114 75.731199 -3.192395 8563.471540 23.722379
115 69.985184 -2.907612 8937.829109 24.069640
116 91.986687 -2.615588 9264.744068 35.168646
117 109.679373 -2.314407 9579.046889 47.389843
118 102.441145 -2.002480 9849.439718 51.157131
119 79.680075 -1.680444 10076.959244 47.416074
120 62.199065 -1.350387 10273.530652 46.060162
121 53.478481 -1.014028 10420.222683 52.738643
122 39.010024 -0.672373 10517.971640 58.018422
123 10.806122 -0.326940 10586.237278 33.052260
124 -21.098693 0.019541 10601.555004 1079.739335
125 -43.187359 0.364000 10586.221448 118.646746
126 -53.762811 0.704241 10524.862640 76.341540
127 -61.618709 1.039128 10420.845480 59.298501
128 -74.602973 1.367805 10273.203803 54.542127
129 -88.977999 1.689004 10091.447190 52.680752
130 -89.800608 2.001421 9859.576365 44.868429
131 -68.690547 2.305053 9600.816395 29.799981
132 -44.110595 2.601855 9291.519150 16.953515
133 -52.334242 2.893962 8956.440848 18.083940
134 -106.534750 3.180430 8578.599684 33.496964
135 -173.714792 3.456129 8162.176241 50.262825
136 -205.839017 3.714764 7722.867874 55.411061
137 -186.935813 3.953260 7242.839703 47.286500
138 -141.391738 4.173289 6736.199846 33.880168
139 -107.648142 4.379075 6202.900102 24.582391
140 -111.906174 4.573769 5664.539193 24.466948
141 -156.596868 4.756926 5092.450022 32.919761
142 -222.159464 4.924244 4509.706054 45.115446
143 -276.693995 5.069438 3902.079300 54.580799
144 -290.310580 5.187314 3276.160045 55.965496
145 -255.349261 5.276579 2637.241419 48.392954
146 -199.148641 5.340495 1996.722307 37.290294
147 -165.416068 5.384298 1333.724566 30.721940
148 -173.072936 5.411192 662.883415 31.984251
149 -198.261209 5.420628 1.909729 36.575323
150 -204.618553 5.410410 -669.201317 37.819418
151 -188.025428 5.379939 -1328.575418 34.949359
152 -179.643153 5.330593 -1979.731989 33.700405
153 -202.435801 5.263003 -2626.484342 38.463933
154 -239.547523 5.175041 -3266.660868 46.289006
155 -255.978481 5.063309 -3886.149226 50.555568
156 -239.793695 4.926265 -4503.416654 48.676570
157 -207.732754 4.765374 -5094.361619 43.592122
158 -177.833028 4.583683 -5669.557986 38.796976
159 -152.565177 4.384167 -6240.222866 34.799127
160 -127.186959 4.169398 -6768.254916 30.504873
161 -102.208302 3.941911 -7263.048753 25.928617
162 -85.860786 3.704133 -7734.362901 23.179728
163 -89.215111 3.457601 -8176.319172 25.802604
164 -116.268447 3.201943 -8585.229986 36.311845
