177,-2833460.097671,61055.624863,-25882592,46.407847,6.812331,
178,-2742351.743199,59836.761808,-29909152,45.830551,6.769826,
179,-2656466.519161,58343.67569,-33795904,45.531353,6.747692,
180,-2558174.316272,56585.044933,-37508736,45.209371,6.723791,
181,-2453358.314402,54570.64751,-41020992,44.957471,6.705033,
182,-2342451.553134,52310.975966,-44330176,44.779351,6.691738,
183,-2237065.017744,49816.997911,-47423488,44.905657,6.701168,
184,-2134785.417612,47099.301247,-50283712,45.325204,6.7324,
185,-2027513.328525,44168.113974,-52902336,45.904458,6.775283,
186,-1844337.899793,41034.867017,-55265792,44.945629,6.70415,
187,-1602286.793745,37717.699807,-57348992,42.481032,6.517747,
188,-1376592.452989,34240.15617,-59180448,40.204035,6.340665,
189,-1231261.870718,30624.276832,-60735712,40.205419,6.340774,
190,-1170072.41858,26884.460896,-62008992,43.522257,6.59714,
191,-1041106.385759,23028.292845,-63001088,45.209881,6.723829,6.723829
192,-833620.821756,19068.734974,-63714944,43.716629,6.611855,
193,-640406.700759,15025.578909,-64158208,42.6211,6.528484,
194,-408947.372508,10918.789938,-64275360,37.453543,6.11993,
195,-205732.912892,6770.89079,-64155296,30.384911,5.512251,
196,-100798.403335,2601.428351,-63769472,38.74733,6.224735,
197,78973.495512,-1577.367052,-63096352,50.066657,6.723829,
198,320610.094666,-5747.648521,-62169984,55.781089,6.723829,
199,441219.015032,-9887.030598,-60967008,44.626039,6.723829,
200,525519.919889,-13982.691076,-59527200,37.583604,6.723829,
201,805820.399579,-18023.920722,-57813856,44.708386,6.723829,
202,1026294.829864,-21984.872938,-55850304,46.681863,6.832413,
203,809467.910033,-25847.614235,-53646752,31.316929,5.596153,
204,919480.436562,-29626.337654,-51207072,31.035913,5.570989,
205,1543714.911058,-33308.135063,-48542656,46.346483,6.807825,
206,1806503.111467,-36839.278511,-45661632,49.037418,7.002672,
207,1788612.944962,-40192.131311,-42567584,44.50157,6.67095,
208,1851545.107352,-43365.315734,-39268640,42.696452,6.534252,
209,2056552.370694,-46352.032034,-35783040,44.368117,6.66094,
210,2220065.082195,-49133.502981,-32114976,45.184344,6.72193,
211,2286710.610431,-51693.929383,-28275872,44.235573,6.650983,
212,2415612.623198,-54024.980751,-24296320,44.712883,6.686769,
213,2548609.353053,-56114.532105,-20184032,45.417992,6.739287,
214,2689112.524086,-57949.099681,-15968480,46.404733,6.812102,
215,2788199.976366,-59515.122157,-11608256,46.848597,6.844603,
216,2837408.409937,-60802.819022,-7231168,46.665738,6.831233,
217,2928823.953981,-61806.304962,-2808352,47.387139,6.883832,
218,2979669.617551,-62517.247267,1655712,47.661561,6.903735,
219,2904897.191505,-62931.393521,6107680,46.159747,6.794096,
220,2850534.596508,-63054.899926,10546112,45.207186,6.723629,
221,2956322.102181,-62891.794606,14926400,47.006483,6.856127,
222,3001857.414206,-62433.615678,19244960,48.080788,6.934031,
223,2858063.311783,-61677.03982,23468160,46.339178,6.807289,
224,2760872.051146,-60634.192173,27574496,45.533254,6.747833,
225,2809382.620083,-59313.829502,31535392,47.364715,6.882203,
226,2738076.33215,-57713.637743,35336864,47.442449,6.887848,
227,2485687.204393,-55841.37858,38938816,44.513357,6.671833,
228,2357250.727,-53719.310091,42364544,43.880882,6.624265,
229,2336385.111926,-51360.500919,45576512,45.489921,6.744622,
230,2199971.444884,-48769.22555,48554496,45.109829,6.716385,
231,2025902.927773,-45958.213902,51314432,44.081411,6.639383,
232,1855781.839068,-42944.518338,53823200,43.213474,6.573696,
233,1646857.154765,-39745.673933,56066080,41.434878,6.436993,
234,1473301.954759,-36381.757499,58037824,40.495624,6.363617,
235,1351614.00065,-32870.195071,59750080,41.119744,6.412468,
236,1354156.409609,-29222.174995,61187584,46.340028,6.807351,
237,1198252.027384,-25440.196351,62335968,47.100738,6.862998,
238,862651.755428,-21540.197978,63217728,40.04846,6.328385,6.328385
239,730532.697769,-17551.78323,63828832,41.621566,6.451478,
240,577809.989256,-13490.636152,64149312,42.830448,6.544498,
241,309694.03084,-9372.823956,64191360,33.041699,5.748191,
242,129216.079606,-5223.197605,63960576,24.738884,4.97382,
243,56880.959534,-1059.65432,63452576,53.678788,7.326581,
244,-71923.896632,3109.039167,62683328,23.133802,6.328385,
245,-291001.438524,7269.676522,61644896,40.029489,6.328385,
246,-473449.012968,11401.659968,60336928,41.524569,6.328385,
247,-672851.416652,15486.103505,58788096,43.448723,6.328385,
248,-884997.843216,19503.10217,56952032,45.377286,6.328385,
249,-1029232.210435,23432.269239,54894592,43.923711,6.627497,
250,-1162985.276959,27258.551986,52592224,42.664969,6.531843,
251,-1299752.295867,30968.512933,50041664,41.970123,6.478435,
252,-1453767.120251,34548.392964,47286336,42.079153,6.486845,
253,-1655911.187885,37982.371309,44309600,43.596835,6.60279,
254,-1784507.590515,41251.492039,41123424,43.259225,6.577175,
255,-1896458.998692,44342.344528,37732576,42.768578,6.539769,
256,-2107396.808577,47242.560373,34162336,44.608014,6.678923,
257,-2295008.570934,49932.315015,30411936,45.962391,6.779557,
258,-2423147.871817,52393.078828,26522176,46.249389,6.80069,
259,-2503144.709979,54611.902275,22491712,45.83515,6.770166,
260,-2547466.441476,56580.816785,18346496,45.023501,6.709955,
261,-2692424.18044,58294.006733,14089248,46.186981,6.7961,
262,-2854222.132597,59737.763786,9760800,47.779193,6.912249,
263,-2884750.041946,60897.388775,5362400,47.370669,6.882635,
264,-2915319.771322,61768.423266,931168,47.197575,6.870049,
265,-2925610.147428,62348.037638,-3509728,46.923853,6.850099,
266,-2843428.357706,62636.092245,-7950144,45.396005,6.737656,
267,-2889171.561723,62638.518476,-12351616,46.124519,6.791503,
268,-2977645.164794,62351.626189,-16685280,47.755694,6.910549,
269,-2924128.599867,61768.333069,-20936416,47.340254,6.880425,
270,-2828675.577588,60892.936325,-25093376,46.453263,6.815663,
271,-2767970.95792,59734.32143,-29116160,46.338033,6.807204,
272,-2698643.531358,58298.999295,-32991808,46.289706,6.803654,
273,-2602641.41454,56594.066049,-36703776,45.987885,6.781437,
274,-2496447.185571,54628.894077,-40224320,45.698293,6.760051,
275,-2336704.713849,52414.601587,-43553920,44.581179,6.676914,
276,-2190422.594752,49966.528147,-46659040,43.837799,6.621012,
277,-2128215.577866,47298.617365,-49551296,44.995302,6.707854,
278,-2031623.01641,44418.127342,-52206272,45.738601,6.763032,
279,-1768896.107745,41336.110114,-54593984,42.792999,6.541636,
280,-1591261.415387,38076.392038,-56729312,41.791287,6.464618,
281,-1562479.538918,34656.04491,-58595552,45.085339,6.714562,
282,-1371505.154173,31081.108998,-60198400,44.126648,6.642789,
283,-1135543.351379,27369.39116,-61517568,41.489536,6.441237,
284,-1020432.658094,23542.934974,-62552320,43.343477,6.583576,6.583576
285,-881796.733118,19614.659693,-63313792,44.956005,6.704924,
286,-619607.395568,15599.391538,-63798304,39.719972,6.302378,
287,-401588.49106,11521.741502,-63986080,34.854843,5.903799,
288,-302801.628478,7402.791123,-63924096,40.903711,6.395601,
289,-164494.430512,3253.996647,-63574688,50.551506,7.109958,
290,45561.431176,-910.646423,-62953984,50.031966,6.583576,
291,293026.746318,-5070.375055,-62074336,57.791927,6.583576,
292,463527.14486,-9201.449651,-60920384,50.375448,6.583576,
293,517165.38741,-13287.347784,-59503296,38.921642,6.583576,
294,697284.230218,-17320.279301,-57838368,40.258256,6.583576,
295,912429.986759,-21283.034808,-55924256,42.871235,6.547613,
296,918706.044987,-25156.764778,-53761600,36.519245,6.043115,
297,1113910.123051,-28936.732133,-51360352,38.494676,6.204408,
298,1467287.14139,-32603.815978,-48748224,45.00354,6.708468,
299,1634548.577121,-36126.032019,-45911136,45.245727,6.726494,
300,1718871.561595,-39485.419661,-42854304,43.531804,6.597864,
301,1835344.691652,-42672.640922,-39592704,43.009869,6.558191,
302,2007648.903244,-45675.781975,-36144224,43.954341,6.629807,
303,2161135.557904,-48478.401008,-32517120,44.579349,6.676777,
304,2309330.085394,-51064.887357,-28721312,45.223444,6.724838,
305,2404045.580428,-53420.919738,-24773952,45.00195,6.708349,
306,2466243.99186,-55536.914836,-20708256,44.407292,6.66388,
307,2643229.30968,-57405.183647,-16531744,46.045133,6.785656,
308,2846611.92414,-59008.855502,-12220224,48.240419,6.945532,
309,2890445.74048,-60329.342823,-7876992,47.911109,6.921785,
310,2850947.27378,-61361.536659,-3474816,46.461471,6.816265,
311,2889015.014142,-62107.812174,948256,46.516129,6.820273,
312,2891360.883309,-62565.524841,5395360,46.213324,6.798038,
313,2812094.2563,-62734.946309,9818624,44.825005,6.695148,
314,2859574.516106,-62621.968036,14196064,45.664079,6.75752,
315,3021937.21619,-62221.93619,18505056,48.567071,6.969008,
316,3020688.264175,-61521.163293,22708992,49.099986,7.007138,
317,2778421.73096,-60520.577696,26814176,45.908711,6.775597,
318,2635272.707857,-59241.198741,30781248,44.483784,6.669617,
319,2712112.215762,-57696.209204,34587648,47.006766,6.856148,
320,2692835.493485,-55880.934612,38181984,48.188806,6.941816,
321,2450710.690029,-53798.406471,41629408,45.553593,6.74934,
322,2190248.304959,-51470.907187,44867392,42.553132,6.523276,
323,2050073.097605,-48923.291039,47878496,41.903826,6.473316,
324,2002261.451005,-46169.911126,50664032,43.367236,6.585381,
325,1971014.933332,-43216.074991,53208608,45.608375,6.753397,
326,1773028.965509,-40066.643244,55476992,44.251997,6.652217,
327,1443855.676611,-36741.164096,57480512,39.298038,6.268815,
328,1330459.025819,-33269.415444,59224544,39.990454,6.323801,
329,1494210.039047,-29661.829336,60709728,50.374844,7.097524,
330,1300175.887288,-25908.25199,61902592,50.183852,7.084056,
331,830461.14117,-22027.262897,62811136,37.701513,6.140156,
332,650862.74445,-18060.233747,63451584,36.038445,6.003203,
333,514410.988761,-14027.943102,63818176,36.67045,6.055613,
334,329771.685364,-9944.779113,63904064,33.160283,5.758497,
335,287935.310914,-5827.198634,63721120,49.412304,7.029389,
336,196204.344367,-1681.234887,63263520,116.702518,10.802894,
337,-135113.592231,2482.067528,62531232,54.435905,7.378069,
338,-424808.777107,6632.27326,61531232,64.05176,8.003234,
339,-486294.530085,10742.131839,60276672,45.269834,6.728286,
340,-559565.327865,14803.23391,58772448,37.800208,6.148187,
341,-819713.13425,18806.564585,56974464,43.586543,6.602011,
342,-1016739.105511,22728.547263,54958816,44.734012,6.688349,
343,-1057431.737364,26550.375442,52696832,39.827374,6.310893,
344,-1201000.253362,30265.440221,50199168,39.682233,6.299384,
345,-1472867.217796,33859.240504,47484160,43.499712,6.595431,
346,-1676762.884243,37306.360024,44543936,44.945765,6.70416,
347,-1724824.299474,40587.28621,41392384,42.496665,6.518947,
348,-1846088.439022,43695.067859,38048192,42.249355,6.49995,
349,-2157385.524113,46616.41879,34533376,46.279521,6.802905,
350,-2378922.558287,49322.881056,30832608,48.231622,6.944899,
351,-2386211.028229,51793.418858,26983232,46.071703,6.787614,
352,-2391509.532096,54025.294421,22994848,44.266478,6.653306,
353,-2527944.141273,56016.800899,18893824,45.12832,6.717762,
354,-2677633.77282,57755.386805,14678176,46.361628,6.808937,
355,-2713928.079706,59227.317188,10365792,45.822236,6.769212,
356,-2774834.992686,60427.612773,5990208,45.919984,6.776429,
357,-2932394.043873,61349.448319,1591072,47.798214,6.913625,
358,-2969662.863294,61979.122714,-2820448,47.913922,6.921988,
359,-2824324.428182,62313.578489,-7245184,45.324382,6.732339,
360,-2805728.675576,62364.403548,-11629984,44.989265,6.707404,
361,-2975303.859363,62132.871161,-15950848,47.886148,6.919982,
362,-3040796.782627,61604.866824,-20199904,49.359684,7.025645,
363,-2954955.893097,60774.038481,-24366304,48.62201,6.972948,
364,-2745769.479649,59648.770911,-28401824,46.032289,6.78471,
365,-2530037.287612,58249.096112,-32289920,43.434791,6.590508,
366,-2544422.388911,56594.254824,-36012192,44.959023,6.705149,
367,-2613082.925352,54684.441098,-39576128,47.784761,6.912652,
368,-2445987.068459,52515.585527,-42925824,46.576403,6.824691,
369,-2235944.3877,50102.450404,-46060384,44.627446,6.680378,
370,-2145126.435369,47464.518292,-48962720,45.194316,6.722672,
371,-1982821.946933,44612.757333,-51643040,44.445178,6.666722,
372,-1704602.702328,41563.862512,-54050048,41.011653,6.404034,
373,-1568615.962799,38343.185017,-56199584,40.909903,6.396085,
374,-1595308.527345,34964.110235,-58082080,45.627031,6.754778,
375,-1481512.168555,31426.798116,-59699776,47.141683,6.86598,
376,-1152679.206605,27743.336968,-61045856,41.547965,6.445771,
377,-897342.594587,23943.864085,-62126656,37.476933,6.121841,
378,-795266.669391,20053.228173,-62908192,39.657788,6.297443,
379,-658761.687443,16083.478612,-63416672,40.958906,6.399915,
380,-485895.723133,12048.20772,-63657472,40.329295,6.350535,
381,-367848.090629,7963.770487,-63624160,46.190192,6.796337,
382,-218028.544837,3842.847944,-63304128,56.736188,7.532343,
383,9157.293134,-299.15958,-62727936,30.610062,5.532636,
384,228121.416107,-4440.350261,-61898560,51.374644,7.167611,
385,392383.770984,-8559.218034,-60796000,45.843413,6.770776,
386,521388.009959,-12639.132494,-59421920,41.251883,6.422763,
387,640366.953053,-16667.018194,-57798720,38.421207,6.198484,
388,816387.368936,-20630.384919,-55940128,39.572086,6.290635,
389,1073916.304279,-24511.324309,-53830624,43.813067,6.619144,
390,1256153.240181,-28285.535305,-51480128,44.409739,6.664063,
391,1294018.126216,-31935.512511,-48896672,40.519723,6.36551,
392,1418778.497614,-35455.291934,-46099488,40.015987,6.325819,
393,1720090.264763,-38831.506029,-43067168,44.296254,6.655543,
394,1933667.743966,-42036.57372,-39848000,45.999652,6.782304,
395,1995522.891383,-45049.680918,-36433696,44.296049,6.655528,
396,2103706.749674,-47862.748048,-32849152,43.952904,6.629699,
397,2295251.663713,-50464.659053,-29089088,45.482357,6.744061,
398,2436097.370712,-52837.53612,-25192832,46.105431,6.790098,
399,2500514.596329,-54967.501712,-21150176,45.490781,6.744685,
400,2590512.269653,-56847.173486,-16995680,45.569764,6.750538,
401,2723124.499587,-58467.309572,-12750112,46.575163,6.8246,
402,2750384.778457,-59816.185516,-8434208,45.980611,6.7809,
403,2772342.317447,-60890.055655,-4053888,45.530297,6.747614,
404,2878343.738608,-61685.835685,357632,46.66134,6.830911,
405,2922068.122672,-62194.410949,4757376,46.982809,6.854401,
406,2914087.976525,-62411.270102,9149120,46.691695,6.833132,
407,2964334.494143,-62336.101364,13505984,47.554057,6.895945,
408,2966530.65718,-61964.899724,17790080,47.874372,6.919131,
409,2834684.724716,-61298.341245,21993056,46.244069,6.800299,
410,2753357.558171,-60347.788352,26089120,45.62483,6.754615,
411,2760218.068653,-59121.066918,30054400,46.687555,6.832829,
412,2694671.67239,-57618.982571,33879488,46.767082,6.838646,
413,2522536.65664,-55848.471893,37493664,45.167514,6.720678,
414,2426707.141391,-53824.898704,40954144,45.085215,6.714552,
415,2341282.262646,-51558.556381,44215456,45.410159,6.738706,
416,2182356.276856,-49058.869257,47242848,44.484439,6.669666,
417,2082944.661694,-46340.259496,50041952,44.948921,6.704396,
418,1939255.489761,-43413.791276,52686848,44.669112,6.683495,
419,1712175.586353,-40294.158309,55054208,42.491906,6.518582,
420,1474392.076296,-37003.337872,57148992,39.84484,6.312277,
421,1305864.387522,-33564.687705,58982368,38.9059,6.237459,
422,1415894.011387,-29992.69759,60527776,47.207958,6.870805,
423,1368970.406203,-26280.531981,61785440,52.090666,7.217386,
424,1013761.134371,-22434.713551,62752672,45.187166,6.72214,
425,1134507.922731,-18482.78953,63455648,61.381856,7.834657,
426,1257608.652701,-14416.948261,63858752,87.231266,9.339768,
427,350288.52009,-10235.282083,63975008,34.223631,5.850097,
428,-489811.933255,-6017.876212,63817952,-81.392823,5.850097,
429,-354224.335134,-1840.167687,63371104,-192.495683,5.850097,
430,-192735.896333,2301.783832,62649600,83.733274,9.150589,
431,-325606.18696,6421.707998,61661184,50.703985,7.120673,
432,-413537.140304,10509.709613,60392352,39.348103,6.272807,
433,-503840.035095,14556.390061,58867456,34.61298,5.88328,
434,-765285.303167,18551.066106,57042752,41.252902,6.422842,
435,-1025643.136037,22469.193861,54985408,45.646637,6.756229,
436,-1105612.544199,26286.548512,52689952,42.060012,6.485369,
437,-1249092.855359,29992.643096,50125728,41.646642,6.453421,
438,-1472819.162532,33573.050555,47352192,43.86909,6.623374,
439,-1617845.831334,37007.039056,44447648,43.717246,6.611902,
440,-1792047.500435,40278.866169,41330496,44.491012,6.670158,
441,-1953090.431833,43371.595503,38007584,45.031556,6.710556,
442,-2041623.481568,46269.738959,34521760,44.124379,6.642618,
443,-2182750.402714,48963.212157,30837088,44.579396,6.67678,
444,-2384812.31098,51437.792009,27002368,46.363038,6.809041,
445,-2464568.693741,53675.003872,23021376,45.916507,6.776172,
446,-2445897.872274,55666.77805,18923616,43.938197,6.628589,
447,-2613687.67701,57412.103293,14737152,45.525029,6.747224,
448,-2793717.334445,58895.946454,10453056,47.434798,6.887293,
449,-2787298.554199,60102.272868,6116192,46.375926,6.809987,
450,-2862318.832016,61029.028364,1737888,46.900941,6.848426,
451,-3027859.320694,61668.57401,-2666880,49.098903,7.007061,
452,-2964611.349806,62007.56709,-7050688,47.810477,6.914512,
453,-2841478.965708,62050.598188,-11416544,45.792934,6.767048,
454,-2842793.924769,61808.172419,-15727360,45.993819,6.781874,
455,-2789610.051806,61282.19399,-19961280,45.520727,6.746905,
456,-2809192.19353,60476.497857,-24098784,46.450973,6.815495,
457,-2851956.531788,59389.613371,-28118080,48.021133,6.929728,
458,-2746317.785564,58018.961338,-32011776,47.334832,6.880031,
459,-2593130.334064,56373.997702,-35726624,45.998695,6.782234,
460,-2449892.767531,54469.661205,-39262912,44.977199,6.706504,
461,-2353041.305548,52319.887095,-42594144,44.974128,6.706275,
462,-2252009.313242,49934.861943,-45716032,45.098939,6.715574,
463,-2127771.863521,47324.885382,-48596384,44.960951,6.705293,
464,-2020583.80991,44501.882642,-51264928,45.404457,6.738283,
465,-1852612.519988,41477.435148,-53683360,44.665552,6.683229,
466,-1669120.104599,38267.810509,-55846976,43.616817,6.604303,
467,-1467010.211078,34891.396769,-57755712,42.045041,6.484215,
