1,-1187
2,2298
3,5723
4,8990
5,12029
6,14753
7,17073
8,18907
9,20211
10,20925
11,21029
12,20498
13,19383
14,17707
15,15540
16,12920
17,9985
18,6776
19,3422
20,-68
21,-3513
22,-6906
23,-10108
24,-13042
25,-15629
26,-17803
27,-19472
28,-20571
29,-21042
30,-20913
31,-20189
32,-18894
33,-17042
34,-14713
35,-11985
36,-8832
37,-5668
38,-2266
39,1205
40,4652
41,7958
42,11066
43,13865
44,16321
45,18310
46,19761
47,20675
48,20943
49,20625
50,19693
51,18193
52,16162
53,13705
54,10867
55,7735
56,4417
57,950
58,-2506
59,-5877
60,-9032
61,-12123
62,-14823
63,-17107
64,-18922
65,-20194
66,-20847
67,-20932
68,-20397
69,-19251
70,-17552
71,-15400
72,-12671
73,-9735
74,-6527
75,-3164
76,312
77,3758
78,7093
79,10247
80,13139
81,15673
82,17778
83,19373
84,20396
85,20840
86,20681
87,19873
88,18543
89,16653
90,14321
91,11565
92,8522
93,5253
94,1844
95,-1619
96,-5001
97,-8323
98,-11320
99,-14094
100,-16493
101,-18396
102,-19791
103,-20621
104,-20865
105,-20474
106,-19497
107,-17917
108,-15904
109,-13386
110,-10555
111,-7427
112,-4120
113,-703
114,2734
115,6105
116,9306
117,12272
118,14897
119,17109
120,18859
121,20053
122,20673
123,20670
124,20086
125,18907
126,17160
127,14956
128,12348
129,9396
130,6218
131,2855
132,-581
133,-3987
134,-7296
135,-10423
136,-13260
137,-15741
138,-17774
139,-19355
140,-20341
141,-20767
142,-20359
143,-19645
144,-18335
145,-16442
146,-14126
147,-11363
148,-8306
149,-5051
150,-1706
151,1760
152,5136
153,8374
154,11351
155,14080
156,16548
157,18311
158,19566
159,20364
160,20607
161,20210
162,19218
163,17631
164,15577
165,13045
166,10210
167,7090
168,3799
169,396
170,-3029
171,-6349
172,-9534
173,-12449
174,-15033
175,-17197
176,-18898
177,-20052
178,-20593
179,-20550
180,-19913
181,-18716
182,-16977
183,-14738
184,-11983
185,-8916
186,-5817
187,-2481
188,919
189,4300
190,7560
191,10636
192,13431
193,15869
194,17841
195,19318
196,20241
197,20566
198,20285
199,19386
200,17964
201,16025
202,13626
203,10863
204,7823
205,4576
206,1205
207,-2187
208,-5532
209,-8860
210,-11726
211,-14397
212,-16657
213,-18442
214,-19715
215,-20431
216,-20545
217,-20026
218,-18978
219,-17336
220,-15230
221,-12700
222,-9848
223,-6714
224,-3396
225,-9
226,3367
227,6659
228,9789
229,12641
230,15167
231,17275
232,18878
233,19947
234,20431
235,20295
236,19613
237,18325
238,16548
239,14263
240,11599
241,8641
242,5429
243,2109
244,-1277
245,-4638
246,-7874
247,-10882
248,-13647
249,-16006
250,-17931
251,-19360
252,-20222
253,-20473
254,-20140
255,-19226
256,-17739
257,-15787
258,-13352
259,-10578
260,-7548
261,-4275
262,-919
