ags,55881120,10472,901,-1067,620,286,11983
ags,55881140,9974,1021,-1240,500,268,10302
ags,55881160,9632,1067,-1621,408,229,8432
ags,55881180,9166,1089,-1343,265,121,6418
ags,55881200,8951,1140,-1355,183,5,4309
ags,55881220,8787,1187,-1191,78,10,2119
ags,55881240,8712,1179,-1245,-63,22,-107
ags,55881260,8799,1138,-1379,-174,-33,-2356
ags,55881280,8848,1160,-1509,-325,-139,-4533
ags,55881300,9173,1116,-1387,-457,-237,-6643
ags,55881320,9639,1121,-1228,-554,-258,-8755
ags,55881340,9998,1026,-1387,-658,-267,-10468
ags,55881360,10352,882,-1502,-715,-243,-12123
ags,55881380,10738,891,-1624,-818,-307,-13602
ags,55881400,11212,716,-1397,-890,-424,-14781
ags,55881420,11546,640,-1367,-941,-434,-15704
ags,55881440,11827,469,-1316,-971,-371,-16332
ags,55881460,11924,466,-1538,-983,-333,-16631
ags,55881480,11934,276,-1560,-996,-356,-16648
ags,55881500,11812,47,-1614,-967,-421,-16368
ags,55881520,11646,-82,-1419,-930,-412,-15770
ags,55881540,11414,-182,-1336,-886,-325,-14860
ags,55881560,10953,-289,-1409,-802,-249,-13690
ags,55881580,10477,-416,-1423,-773,-223,-12268
ags,55881600,10027,-519,-1443,-652,-255,-10620
ags,55881620,9730,-587,-1377,-536,-257,-8835
ags,55881640,9329,-787,-1262,-444,-173,-6823
ags,55881660,9095,-726,-1213,-310,-93,-4735
ags,55881680,8912,-685,-1316,-222,-22,-2530
ags,55881700,8841,-844,-1477,-64,-21,-329
ags,55881720,8926,-751,-1272,61,-27,1919
ags,55881740,8987,-763,-1243,171,63,4089
ags,55881760,9280,-704,-1209,315,115,6215
ags,55881780,9673,-624,-1436,377,211,8229
ags,55881800,9918,-573,-1558,524,159,10116
ags,55881820,10360,-475,-1316,608,182,11791
ags,55881840,10809,-326,-1279,690,200,13240
ags,55881860,11224,-182,-1289,770,287,14486
ags,55881880,11585,-68,-1599,791,378,15458
ags,55881900,11744,81,-1524,840,330,16145
ags,55881920,11924,220,-1443,874,312,16541
ags,55881940,11805,352,-1384,868,327,16586
ags,55881960,11883,498,-1384,863,350,16339
ags,55881980,11644,586,-1419,831,399,15783
