-53
-1359
-4272
-6675
-9239
-11569
-13835
-15660
-17297
-18674
-19658
-20206
-20476
-20388
-19816
-18909
-17700
-16149
-14254
-12152
-9887
-7381
-4777
-2136
569
3300
5928
8440
10838
13095
15047
16769
18217
19283
19996
20382
20343
19886
19131
18006
16514
14754
12747
10491
8067
5518
2880
183
-2516
-5169
-7740
-10191
-12455
-14487
-16310
-17827
-18999
-19811
-20308
-20378
-20068
-19405
-18370
-16977
-15313
-13387
-11190
-8741
-6321
-3705
-990
1690
4325
6922
9405
11732
13843
15726
17318
18574
19508
20115
20290
20103
19509
18647
17260
15663
13798
11685
9350
6876
4283
1602
-1068
-3723
-6351
-8884
-11200
-13361
-15297
-16968
-18316
-19323
-20006
-20309
-20173
-19714
-18858
-17686
-16176
-14370
-12319
-10074
-7645
-5081
-2444
232
2918
5540
8082
10459
12683
14676
16411
17844
18980
19738
20134
20156
19785
19012
18021
16527
14855
12862
10669
8289
5767
3150
478
-2181
-4816
-7373
-9800
-12069
-14135
-15948
-17476
-18710
-19587
-20039
-20182
-19932
-19318
-18332
-17000
-15359
-13465
-11339
-8986
-6543
-3954
-1310
1364
4012
6579
9043
11367
13494
15372
16986
18278
19252
19859
20085
19956
19439
18554
17322
15749
13952
11915
9629
7185
4624
2012
-657
-3308
-5887
-8369
-10745
-12928
-14866
-16566
-17952
-19020
-19726
-20065
-20000
-19594
-18832
-17697
-16252
-14519
-12503
-10299
-7913
-5394
-2800
-158
2505
5120
7641
10039
12273
14260
16035
17500
18655
19456
19893
19976
19676
18991
17948
16587
14959
13007
10883
8531
6073
3487
837
-1808
-4424
-6965
-9377
-11671
-13729
-15592
-17116
-18367
-19289
-19819
-19987
-19768
-19166
-18223
-16940
-15357
-13500
-11388
-9147
-6658
-4115
-1483
1158
3776
6335
8787
11099
13217
15107
16715
18006
18992
19621
19873
19766
19268
18409
17244
15734
13954
11917
9702
7293
4773
2171
-455
-3111
-5668
-8142
-10487
-12681
-14602
-16268
-17708
-18749
-19484
-19857
-19835
-19433
-18700
-17606
-16184
-14478
-12511
-10342
-8005
-5510
-2939
-310
2326
4905
7406
9796
12016
14011
15767
17257
18412
19226
19686
19770
19493
18857
17848
16524
14887
12988
10896
8584
6135
3578
980
-1639
-4255
-6766
-9215
-11448
-13519
-15336
-16886
-18102
-19040
-19592
-19781
-19600
-19039
-18164
-16911
-15377
-13542
-11507
-9225
-6841
-4313
-1731
889
3493
6035
8481
10779
