0 48.000000 0.006091 5.529596
1 155.000000 0.006081 28.499893
2 112.000000 0.001811 34.150315
3 55.000000 0.005431 34.011989
4 54.000000 0.006041 42.915751
5 173.000000 0.023811 67.756124
6 118.000000 0.013529 72.066689
7 35.000000 0.002481 75.249723
8 36.000000 0.002581 65.595927
9 36.000000 0.002590 71.615618
10 36.000000 0.002608 75.963096
11 150.000000 0.021281 118.286772
12 38.000000 0.002808 96.001750
13 36.000000 0.002811 106.418788
14 87.000000 0.002811 126.497166
15 41.000000 0.004630 97.941471
16 40.000000 0.002855 101.520490
17 40.000000 0.002855 101.520490
18 75.000000 0.001931 149.054451
19 66.000000 0.005301 139.937361
20 63.000000 0.007411 151.016279
21 57.000000 0.007151 155.458563
22 58.000000 0.007051 143.369719
23 70.000000 0.002431 176.070122
24 73.000000 0.005831 167.851735
25 56.000000 0.005631 70.014388
26 49.000000 0.004730 68.090248
27 93.000000 0.004211 304.721772
28 74.000000 0.005181 298.741086
29 52.000000 0.003973 233.187099
30 88.000000 0.003932 240.448146
31 60.000000 0.006081 94.572695
32 86.000000 0.004052 262.837976
33 90.000000 0.007151 285.360717
34 89.000000 0.007051 262.142710
35 70.000000 0.005301 420.758996
36 71.000000 0.005201 407.652379
37 79.000000 0.004631 130.970248
38 83.000000 0.007281 249.994460
39 76.000000 0.004031 270.383475
40 84.000000 0.004711 122.214788
41 114.000000 0.010241 184.536170
42 81.000000 0.007081 174.364671
43 81.000000 0.006851 170.864051
44 81.000000 0.007081 233.558822
45 86.000000 0.006951 160.030312
46 87.000000 0.007771 184.875116
47 86.000000 0.010551 122.781272
48 70.000000 0.005374 45.334025
49 70.000000 0.005484 35.219386
50 70.000000 0.005422 21.939032
51 71.000000 0.005470 22.657175
52 70.000000 0.005377 47.930109
53 77.000000 0.006599 58.566182
54 77.000000 0.005410 23.295536
55 77.000000 0.006399 24.209760
56 77.000000 0.006681 20.638281
57 79.000000 0.005712 32.597456
58 80.000000 0.005889 27.253784
59 76.000000 0.005851 33.492355
60 80.000000 0.008529 24.806339
61 78.000000 0.006151 26.575262
62 120.000000 0.018161 72.659272
63 82.000000 0.009751 49.143051
64 100.000000 0.014900 71.870060
65 84.000000 0.009926 75.430371
66 85.000000 0.006449 32.297951
67 84.000000 0.006602 27.195199
68 85.000000 0.006724 24.147024
69 85.000000 0.006679 34.138742
70 85.000000 0.006832 25.122771
71 84.000000 0.006754 32.881085
72 84.000000 0.006777 22.895632
73 83.000000 0.006762 17.753047
74 83.000000 0.006631 16.359846
75 99.000000 0.006681 17.800788
76 84.000000 0.006765 19.717480
77 85.000000 0.006842 15.830228
78 85.000000 0.006807 13.781184
79 100.000000 0.006826 18.319865
80 86.000000 0.006857 13.670411
81 87.000000 0.006887 18.266471
82 112.000000 0.007116 24.204290
83 89.000000 0.007146 14.915441
84 90.000000 0.007249 11.998521
85 91.000000 0.007346 22.979803
86 94.000000 0.010891 12.730442
87 93.000000 0.007443 11.603419
88 94.000000 0.007382 11.347266
89 94.000000 0.007501 10.341608
90 94.000000 0.007521 10.440699
91 95.000000 0.007687 10.232005
92 95.000000 0.007628 9.861082
93 95.000000 0.007753 9.757572
94 94.000000 0.007832 9.400000
95 95.000000 0.007885 9.500000
96 95.000000 0.007982 9.500042
97 95.000000 0.007886 9.500161
98 96.000000 0.007891 9.600177
