0 0 314.470364 0.951998 0.000000 0
1 1 314.470364 0.951998 0.000000 0
2 2 314.470364 0.951998 0.000000 0
3 3 314.470364 0.951998 0.000000 0
4 4 314.470364 0.951998 0.000000 0
5 5 314.470364 0.951998 0.000000 0
6 6 314.470364 0.951998 0.000000 0
7 7 314.470364 0.951998 0.000000 0
8 8 314.470364 0.951998 0.000000 0
9 9 314.470364 0.951998 0.000000 0
10 10 314.470364 0.951998 0.000000 0
11 11 314.470364 0.951998 0.000000 0
12 12 314.470364 0.951998 0.000000 0
13 13 314.470364 0.951998 0.000000 0
14 14 314.470364 0.951998 0.000000 0
15 15 314.470364 0.951998 0.000000 0
16 16 314.470364 0.951998 0.000000 0
17 17 314.470364 0.951998 0.000000 0
18 18 314.470364 0.951998 0.000000 0
19 19 314.470364 0.951998 0.000000 0
20 20 314.470364 0.951998 0.000000 0
21 21 314.470364 0.951998 0.000000 0
22 22 314.470364 0.951998 0.000000 0
23 0 313.546388 0.817996 0.000000 0
24 1 313.546388 0.817996 0.000000 0
25 2 313.546388 0.817996 0.000000 0
26 3 313.546388 0.817996 0.000000 0
27 4 313.546388 0.817996 0.000000 0
28 5 313.546388 0.817996 0.000000 0
29 6 313.546388 0.817996 0.000000 0
30 7 313.546388 0.817996 0.000000 0
31 8 313.546388 0.817996 0.000000 0
32 9 313.546388 0.817996 0.000000 0
33 10 313.546388 0.817996 0.000000 0
34 11 313.546388 0.817996 0.000000 0
35 12 313.546388 0.817996 0.000000 0
36 13 313.546388 0.817996 0.000000 0
37 14 313.546388 0.817996 0.000000 0
38 15 313.546388 0.817996 0.000000 0
39 16 313.546388 0.817996 0.000000 0
40 17 313.546388 0.817996 0.000000 0
41 18 313.546388 0.817996 0.000000 0
42 19 313.546388 0.817996 0.000000 0
43 20 313.546388 0.817996 0.000000 0
44 21 313.546388 0.817996 0.000000 0
45 22 313.546388 0.817996 0.000000 0
46 0 642.796991 -0.334706 0.000000 0
47 1 642.796991 -0.334706 0.000000 0
48 2 642.796991 -0.334706 0.000000 0
49 3 642.796991 -0.334706 0.000000 0
50 4 642.796991 -0.334706 0.000000 0
51 5 642.796991 -0.334706 0.000000 0
52 6 642.796991 -0.334706 0.000000 0
53 7 642.796991 -0.334706 0.000000 0
54 8 642.796991 -0.334706 0.000000 0
55 9 642.796991 -0.334706 0.000000 0
56 10 642.796991 -0.334706 0.000000 0
57 11 642.796991 -0.334706 0.000000 0
58 12 642.796991 -0.334706 0.000000 0
59 13 642.796991 -0.334706 0.000000 0
60 14 642.796991 -0.334706 0.000000 0
61 15 642.796991 -0.334706 0.000000 0
62 16 642.796991 -0.334706 0.000000 0
63 17 642.796991 -0.334706 0.000000 0
64 18 642.796991 -0.334706 0.000000 0
65 19 642.796991 -0.334706 0.000000 0
66 20 642.796991 -0.334706 0.000000 0
67 21 642.796991 -0.334706 0.000000 0
68 22 642.796991 -0.334706 0.000000 0
69 23 642.796991 -0.334706 0.000000 0
70 24 642.796991 -0.334706 0.000000 0
71 25 642.796991 -0.334706 0.000000 0
72 26 642.796991 -0.334706 0.000000 0
73 27 642.796991 -0.334706 0.000000 0
74 28 642.796991 -0.334706 0.000000 0
75 29 642.796991 -0.334706 0.000000 0
76 30 642.796991 -0.334706 0.000000 0
77 31 642.796991 -0.334706 0.000000 0
78 32 642.796991 -0.334706 0.000000 0
79 33 642.796991 -0.334706 0.000000 0
80 34 642.796991 -0.334706 0.000000 0
81 35 642.796991 -0.334706 0.000000 0
82 36 642.796991 -0.334706 0.000000 0
83 37 642.796991 -0.334706 0.000000 0
84 38 642.796991 -0.334706 0.000000 0
85 39 642.796991 -0.334706 0.000000 0
86 40 642.796991 -0.334706 0.000000 0
87 41 642.796991 -0.334706 0.000000 0
88 0 425.685835 0.000030 0.000000 0
89 1 425.685835 0.000030 0.000000 0
90 2 425.685835 0.000030 0.000000 0
91 3 425.685835 0.000030 0.000000 0
92 4 425.685835 0.000030 0.000000 0
93 5 425.685835 0.000030 0.000000 0
94 6 425.685835 0.000030 0.000000 0
95 7 425.685835 0.000030 0.000000 0
96 8 425.685835 0.000030 0.000000 0
97 9 425.685835 0.000030 0.000000 0
98 10 425.685835 0.000030 0.000000 0
99 11 425.685835 0.000030 0.000000 0
100 12 425.685835 0.000030 0.000000 0
101 13 425.685835 0.000030 0.000000 0
102 14 425.685835 0.000030 0.000000 0
103 15 425.685835 0.000030 0.000000 0
104 16 425.685835 0.000030 0.000000 0
105 17 425.685835 0.000030 0.000000 0
106 18 425.685835 0.000030 0.000000 0
107 19 425.685835 0.000030 0.000000 0
108 20 425.685835 0.000030 0.000000 0
109 21 425.685835 0.000030 0.000000 0
110 22 425.685835 0.000030 0.000000 0
111 23 425.685835 0.000030 0.000000 0
112 24 425.685835 0.000030 0.000000 0
113 25 425.685835 0.000030 0.000000 0
114 26 425.685835 0.000030 0.000000 0
115 27 425.685835 0.000030 0.000000 0
116 28 425.685835 0.000030 0.000000 0
117 29 425.685835 0.000030 0.000000 0
118 30 425.685835 0.000030 0.000000 0
119 31 425.685835 0.000030 0.000000 0
120 32 425.685835 0.000030 0.000000 0
121 33 425.685835 0.000030 0.000000 0
122 34 425.685835 0.000030 0.000000 0
123 35 425.685835 0.000030 0.000000 0
124 36 425.685835 0.000030 0.000000 0
125 37 425.685835 0.000030 0.000000 0
126 38 425.685835 0.000030 0.000000 0
127 39 425.685835 0.000030 0.000000 0
128 40 425.685835 0.000030 0.000000 0
129 41 425.685835 0.000030 0.000000 0
130 42 425.685835 0.000030 0.000000 0
131 43 425.685835 0.000030 0.000000 0
132 44 425.685835 0.000030 0.000000 0
133 45 425.685835 0.000030 0.000000 0
134 46 425.685835 0.000030 0.000000 0
135 47 425.685835 0.000030 0.000000 0
136 48 425.685835 0.000030 0.000000 0
137 49 425.685835 0.000030 0.000000 0
138 50 425.685835 0.000030 0.000000 0
139 51 425.685835 0.000030 0.000000 0
140 52 425.685835 0.000030 0.000000 0
141 53 425.685835 0.000030 0.000000 0
142 54 425.685835 0.000030 0.000000 0
143 55 425.685835 0.000030 0.000000 0
144 56 425.685835 0.000030 0.000000 0
145 57 425.685835 0.000030 0.000000 0
146 58 425.685835 0.000030 0.000000 0
147 59 425.685835 0.000030 0.000000 0
148 60 425.685835 0.000030 0.000000 0
149 61 425.685835 0.000030 0.000000 0
150 62 425.685835 0.000030 0.000000 0
151 63 425.685835 0.000030 0.000000 0
152 64 425.685835 0.000030 0.000000 0
153 65 425.685835 0.000030 0.000000 0
154 66 425.685835 0.000030 0.000000 0
155 67 425.685835 0.000030 0.000000 0
156 68 425.685835 0.000030 0.000000 0
157 69 425.685835 0.000030 0.000000 0
158 70 425.685835 0.000030 0.000000 0
159 71 425.685835 0.000030 0.000000 0
160 72 425.685835 0.000030 0.000000 0
161 73 425.685835 0.000030 0.000000 0
162 74 425.685835 0.000030 0.000000 0
163 75 425.685835 0.000030 0.000000 0
164 76 425.685835 0.000030 0.000000 0
165 77 425.685835 0.000030 0.000000 0
166 78 425.685835 0.000030 0.000000 0
167 79 425.685835 0.000030 0.000000 0
168 80 425.685835 0.000030 0.000000 0
169 81 425.685835 0.000030 0.000000 0
170 82 425.685835 0.000030 0.000000 0
171 83 425.685835 0.000030 0.000000 0
172 84 425.685835 0.000030 0.000000 0
173 85 425.685835 0.000030 0.000000 0
174 86 425.685835 0.000030 0.000000 0
175 87 425.685835 0.000030 0.000000 0
176 88 425.685835 0.000030 0.000000 0
177 89 425.685835 0.000030 0.000000 0
178 90 425.685835 0.000030 0.000000 0
179 0 0.000000 1.000000 1.000000 94
180 1 0.000000 0.999877 0.999877 94
181 2 0.000000 0.999507 0.999507 94
182 3 0.000000 0.998890 0.998890 94
183 4 0.000000 0.998027 0.998027 94
184 5 0.000000 0.996917 0.996917 94
185 6 0.000000 0.995562 0.995562 94
186 7 0.000000 0.993961 0.993961 94
187 8 0.000000 0.992115 0.992115 94
188 9 0.000000 0.990024 0.990024 94
189 10 0.000000 0.987688 0.987688 94
190 11 0.000000 0.985109 0.985109 94
191 12 0.000000 0.982287 0.982287 94
192 13 0.000000 0.979223 0.979223 94
193 14 0.000000 0.975917 0.975917 94
194 15 0.000000 0.972370 0.972370 94
195 16 0.000000 0.968583 0.968583 94
196 17 0.000000 0.964557 0.964557 94
197 18 0.000000 0.960294 0.960294 94
198 19 0.000000 0.955793 0.955793 94
199 20 0.000000 0.951057 0.951057 94
200 21 0.000000 0.946085 0.946085 94
201 22 0.000000 0.940881 0.940881 94
202 23 0.000000 0.935444 0.935444 94
203 24 0.000000 0.929777 0.929776 94
204 25 0.000000 0.923880 0.923880 94
205 26 0.000000 0.917755 0.917755 94
206 27 0.000000 0.911403 0.911403 94
207 28 0.000000 0.904827 0.904827 94
208 29 0.000000 0.898028 0.898028 94
209 30 0.000000 0.891007 0.891007 94
210 31 0.000000 0.883766 0.883766 94
211 32 0.000000 0.876307 0.876307 94
212 33 0.000000 0.868632 0.868632 94
213 34 0.000000 0.860742 0.860742 94
214 35 0.000000 0.852640 0.852640 94
215 36 0.000000 0.844328 0.844328 94
216 37 0.000000 0.835808 0.835807 94
217 38 0.000000 0.827081 0.827081 94
218 39 0.000000 0.818150 0.818150 94
219 40 0.000000 0.809017 0.809017 94
220 41 0.000000 0.799685 0.799685 94
221 42 0.000000 0.790155 0.790155 94
222 43 0.000000 0.780431 0.780430 94
223 44 0.000000 0.770513 0.770513 94
224 45 0.000000 0.760406 0.760406 94
225 46 0.000000 0.750111 0.750111 94
226 47 0.000000 0.739631 0.739631 94
227 48 0.000000 0.728969 0.728969 94
228 49 0.000000 0.718127 0.718126 94
229 50 0.000000 0.707107 0.707107 94
230 51 0.000000 0.695913 0.695913 94
231 52 0.000000 0.684547 0.684547 94
232 53 0.000000 0.673013 0.673013 94
233 54 0.000000 0.661312 0.661312 94
234 55 0.000000 0.649448 0.649448 94
235 56 0.000000 0.637424 0.637424 94
236 57 0.000000 0.625243 0.625243 94
237 58 0.000000 0.612907 0.612907 94
238 59 0.000000 0.600421 0.600420 94
239 60 0.000000 0.587786 0.587785 94
240 61 0.000000 0.575006 0.575005 94
241 62 0.000000 0.562084 0.562083 94
242 63 0.000000 0.549023 0.549023 94
243 64 0.000000 0.535827 0.535827 94
244 65 0.000000 0.522499 0.522499 94
245 66 0.000000 0.509042 0.509041 94
246 67 0.000000 0.495459 0.495459 94
247 68 0.000000 0.481754 0.481754 94
248 69 0.000000 0.467930 0.467930 94
249 70 0.000000 0.453991 0.453990 94
250 71 0.000000 0.439940 0.439939 94
251 72 0.000000 0.425780 0.425779 94
252 73 0.000000 0.411515 0.411514 94
253 74 0.000000 0.397148 0.397148 94
254 75 0.000000 0.382684 0.382683 94
255 76 0.000000 0.368125 0.368125 94
256 77 0.000000 0.353475 0.353475 94
257 78 0.000000 0.338739 0.338738 94
258 79 0.000000 0.323918 0.323917 94
259 80 0.000000 0.309018 0.309017 94
260 81 0.000000 0.294041 0.294040 94
261 82 0.000000 0.278992 0.278991 94
262 83 0.000000 0.263874 0.263873 94
263 84 0.000000 0.248691 0.248690 94
264 85 0.000000 0.233446 0.233445 94
265 86 0.000000 0.218144 0.218143 94
266 87 0.000000 0.202788 0.202787 94
267 88 0.000000 0.187382 0.187381 94
268 89 0.000000 0.171930 0.171929 94
269 90 0.000000 0.156435 0.156434 94
270 91 0.000000 0.140902 0.140901 94
271 92 0.000000 0.125334 0.125333 94
272 93 0.000000 0.109735 0.109734 94
273 94 0.000000 0.094109 0.000000 94
274 0 0.000000 1.000000 1.000000 94
275 1 0.000000 0.999877 0.999877 94
276 2 0.000000 0.999507 0.999507 94
277 3 0.000000 0.998890 0.998890 94
278 4 0.000000 0.998027 0.998027 94
279 5 0.000000 0.996917 0.996917 94
280 6 0.000000 0.995562 0.995562 94
281 7 0.000000 0.993961 0.993961 94
282 8 0.000000 0.992115 0.992115 94
283 9 0.000000 0.990024 0.990024 94
284 10 0.000000 0.987688 0.987688 94
285 11 0.000000 0.985109 0.985109 94
286 12 0.000000 0.982287 0.982287 94
287 13 0.000000 0.979223 0.979223 94
288 14 0.000000 0.975917 0.975917 94
289 15 0.000000 0.972370 0.972370 94
290 16 0.000000 0.968583 0.968583 94
291 17 0.000000 0.964557 0.964557 94
292 18 0.000000 0.960294 0.960294 94
293 19 0.000000 0.955793 0.955793 94
294 20 0.000000 0.951057 0.951057 94
295 21 0.000000 0.946085 0.946085 94
296 22 0.000000 0.940881 0.940881 94
297 23 0.000000 0.935444 0.935444 94
298 24 0.000000 0.929777 0.929776 94
299 25 0.000000 0.923880 0.923880 94
300 26 0.000000 0.917755 0.917755 94
301 27 0.000000 0.911403 0.911403 94
302 28 0.000000 0.904827 0.904827 94
303 29 0.000000 0.898028 0.898028 94
304 30 0.000000 0.891007 0.891007 94
305 31 0.000000 0.883766 0.883766 94
306 32 0.000000 0.876307 0.876307 94
307 33 0.000000 0.868632 0.868632 94
308 34 0.000000 0.860742 0.860742 94
309 35 0.000000 0.852640 0.852640 94
310 36 0.000000 0.844328 0.844328 94
311 37 0.000000 0.835807 0.835807 94
312 38 0.000000 0.827081 0.827081 94
313 39 0.000000 0.818150 0.818150 94
314 40 0.000000 0.809017 0.809017 94
315 41 0.000000 0.799685 0.799685 94
316 42 0.000000 0.790155 0.790155 94
317 43 0.000000 0.780430 0.780430 94
318 44 0.000000 0.770513 0.770513 94
319 45 0.000000 0.760406 0.760406 94
320 46 0.000000 0.750111 0.750111 94
321 47 0.000000 0.739631 0.739631 94
322 48 0.000000 0.728969 0.728969 94
323 49 0.000000 0.718126 0.718126 94
324 50 0.000000 0.707107 0.707107 94
325 51 0.000000 0.695913 0.695913 94
326 52 0.000000 0.684547 0.684547 94
327 53 0.000000 0.673013 0.673013 94
328 54 0.000000 0.661312 0.661312 94
329 55 0.000000 0.649448 0.649448 94
330 56 0.000000 0.637424 0.637424 94
331 57 0.000000 0.625243 0.625243 94
332 58 0.000000 0.612907 0.612907 94
333 59 0.000000 0.600420 0.600420 94
334 60 0.000000 0.587785 0.587785 94
335 61 0.000000 0.575005 0.575005 94
336 62 0.000000 0.562084 0.562083 94
337 63 0.000000 0.549023 0.549023 94
338 64 0.000000 0.535827 0.535827 94
339 65 0.000000 0.522499 0.522499 94
340 66 0.000000 0.509042 0.509041 94
341 67 0.000000 0.495459 0.495459 94
342 68 0.000000 0.481754 0.481754 94
343 69 0.000000 0.467930 0.467930 94
344 70 0.000000 0.453991 0.453990 94
345 71 0.000000 0.439939 0.439939 94
346 72 0.000000 0.425779 0.425779 94
347 73 0.000000 0.411515 0.411514 94
348 74 0.000000 0.397148 0.397148 94
349 75 0.000000 0.382684 0.382683 94
350 76 0.000000 0.368125 0.368125 94
351 77 0.000000 0.353475 0.353475 94
352 78 0.000000 0.338738 0.338738 94
353 79 0.000000 0.323918 0.323917 94
354 80 0.000000 0.309017 0.309017 94
355 81 0.000000 0.294041 0.294040 94
