ags,55743083,12303,-529,-1426,-1199,-452,-20103
ags,55743087,12103,-551,-1455,-1191,-434,-19692
ags,55743091,11920,-643,-1397,-1145,-408,-19281
ags,55743095,11802,-631,-1465,-1141,-383,-18834
ags,55743099,11612,-641,-1394,-1136,-373,-18410
ags,55743103,11402,-709,-1238,-1087,-357,-17959
ags,55743107,11243,-714,-1450,-1070,-366,-17481
ags,55743111,11058,-787,-1355,-1046,-331,-17010
ags,55743115,10838,-780,-1489,-1009,-318,-16530
ags,55743119,10711,-775,-1362,-953,-333,-16023
ags,55743123,10421,-875,-1431,-960,-307,-15523
ags,55743127,10301,-873,-1394,-930,-302,-15002
ags,55743131,10152,-858,-1384,-860,-296,-14481
ags,55743135,9908,-941,-1404,-861,-295,-13933
ags,55743139,9676,-1002,-1455,-817,-286,-13373
ags,55743143,9698,-985,-1355,-779,-278,-12822
ags,55743147,9459,-1012,-1492,-764,-284,-12264
ags,55743151,9219,-1105,-1350,-722,-276,-11686
ags,55743155,9246,-1063,-1243,-681,-267,-11104
ags,55743159,9114,-1122,-1284,-652,-269,-10506
ags,55743163,8878,-1107,-1292,-637,-249,-9929
ags,55743167,8670,-1107,-1270,-583,-229,-9344
ags,55743171,8694,-1100,-1162,-553,-221,-8652
ags,55743175,8502,-1075,-1209,-504,-214,-8115
ags,55743179,8353,-1115,-1201,-484,-160,-7472
ags,55743183,8336,-1176,-1191,-441,-176,-6875
ags,55743187,8309,-1139,-1189,-438,-160,-6248
ags,55743191,8126,-1166,-1118,-385,-118,-5608
ags,55743195,8062,-1190,-1135,-345,-102,-4982
ags,55743199,8004,-1168,-1213,-322,-84,-4344
ags,55743203,7960,-1220,-1170,-292,-65,-3713
ags,55743207,7823,-1237,-1201,-229,-65,-3080
ags,55743211,7874,-1188,-1231,-208,-30,-2432
ags,55743215,7855,-1256,-1201,-185,-4,-1785
ags,55743219,7733,-1256,-1255,-122,-22,-1138
ags,55743223,7750,-1305,-1321,-76,-18,-495
ags,55743227,7801,-1215,-1362,-61,-15,135
ags,55743231,7811,-1259,-1262,-17,4,797
ags,55743235,7796,-1239,-1262,35,14,1428
ags,55743239,7828,-1290,-1331,40,29,2075
ags,55743243,7842,-1210,-1333,111,22,2715
ags,55743247,7896,-1217,-1387,128,31,3350
ags,55743251,7933,-1210,-1292,178,31,3996
ags,55743255,8028,-1205,-1250,183,65,4623
ags,55743259,8131,-1168,-1150,274,65,5251
ags,55743263,8148,-1193,-1213,280,65,5892
ags,55743267,8231,-1241,-1340,315,100,6528
ags,55743271,8270,-1151,-1148,345,123,7139
ags,55743275,8489,-1132,-1260,391,113,7753
ags,55743279,8511,-1129,-1240,423,152,8374
ags,55743283,8665,-1149,-1287,481,164,8957
ags,55743287,8836,-1083,-1267,481,184,9576
