1,19399
2,10886
3,1400
4,-8205
5,-17082
6,-24349
7,-25107
8,-25107
9,-25107
10,-23261
11,-15635
12,-6619
13,2817
14,12341
15,20578
16,24918
17,24918
18,24918
19,24918
20,19867
21,11512
22,2111
23,-7449
24,-16345
25,-23784
26,-25107
27,-25107
28,-25107
29,-23629
30,-16141
31,-7210
32,2325
33,11677
34,19979
35,24918
36,24918
37,24918
38,24918
39,20242
40,11993
41,2689
42,-6843
43,-15772
44,-23255
45,-25107
46,-25107
47,-25107
48,-23850
49,-16558
50,-7725
51,1766
52,11106
53,19443
54,24918
55,24918
56,24918
57,24918
58,20362
59,12234
60,2994
61,-6504
62,-15413
63,-22916
64,-25107
65,-25107
66,-25107
67,-23908
68,-16706
69,-7971
70,1483
71,10795
72,19135
73,24918
74,24918
75,24918
76,24918
77,20587
78,12557
79,3370
80,-6082
81,-14998
82,-22574
83,-25107
84,-25107
85,-25107
86,-23934
87,-16861
88,-8229
89,1165
90,10469
91,18804
92,24918
93,24918
94,24918
95,24918
96,20658
97,12693
98,3602
99,-5766
100,-14648
101,-22195
102,-25107
103,-25107
104,-25107
105,-23962
106,-16977
107,-8464
108,932
109,10152
110,18451
111,24918
112,24918
113,24918
114,24918
115,20666
116,12657
117,3604
118,-5735
119,-14582
120,-22056
121,-25107
122,-25107
123,-25107
124,-23804
125,-16885
126,-8384
127,931
128,10135
129,18388
130,24854
131,24918
132,24918
133,24918
134,20504
135,12729
136,3715
137,-5590
138,-14393
139,-21861
140,-25107
141,-25107
142,-25107
143,-23754
144,-16875
145,-8460
146,840
147,9984
148,18238
149,24677
150,24918
151,24918
152,24918
153,20482
154,12702
155,3769
156,-5503
157,-14283
158,-21702
159,-25107
160,-25107
161,-25107
162,-23638
163,-16789
164,-8417
165,838
166,9942
167,18120
168,24529
169,24918
170,24918
171,24918
172,20359
173,12442
174,3531
175,-5690
176,-14413
177,-21748
178,-25107
179,-25107
180,-25107
181,-23350
182,-16510
183,-8103
184,1073
185,10111
186,18228
187,24567
188,24918
189,24918
190,24918
191,20052
192,12291
193,3425
194,-5758
195,-14403
196,-21725
197,-25107
198,-25107
199,-25107
200,-23166
201,-16327
202,-7939
203,1172
204,10183
205,18254
206,24514
207,24918
208,24918
209,24918
210,19847
211,12092
212,3250
213,-5877
214,-14490
215,-21714
216,-25107
217,-25107
218,-25107
219,-22939
220,-16105
221,-7698
222,1370
223,10334
224,18322
225,24516
226,24918
227,24918
228,24918
229,19560
230,11818
231,2828
232,-6271
233,-14794
234,-21888
235,-25107
236,-25107
237,-25107
238,-22545
239,-15623
240,-7214
241,1809
242,10697
243,18599
244,24606
245,24918
246,24918
247,24918
248,19106
249,11312
250,2506
251,-6543
252,-14980
253,-22016
254,-25107
255,-25107
256,-25107
257,-22199
258,-15267
259,-6853
260,2150
261,10970
262,18768
263,24675
264,24918
265,24918
266,24625
267,18721
268,10904
269,2117
270,-6870
271,-15234
272,-22138
273,-25107
274,-25107
275,-25107
276,-21805
277,-14829
278,-6434
279,2560
280,11313
281,18992
282,24744
283,24918
284,24918
285,24270
286,18270
287,10454
288,1663
289,-7440
290,-15692
291,-22410
292,-25107
293,-25107
294,-25107
295,-21283
296,-14175
297,-5748
298,3199
299,11860
300,19431
301,24918
302,24918
303,24918
304,23786
305,17646
306,9751
307,993
308,-7890
309,-16058
310,-22639
311,-25107
312,-25107
313,-25107
314,-20797
315,-13642
316,-5201
317,3713
318,12295
319,19694
320,24918
321,24918
322,24918
323,23354
324,17099
325,9191
326,394
327,-8403
328,-16446
329,-22857
330,-25107
331,-25107
332,-25107
333,-20260
334,-13042
335,-4568
336,4309
337,12782
338,20035
339,24918
340,24918
341,24918
342,22866
343,16505
344,8512
345,-229
346,-8987
347,-17034
348,-23217
349,-25107
350,-25107
351,-24935
352,-19571
353,-12210
354,-3728
355,5108
356,13464
357,20549
358,24918
359,24918
360,24918
361,22239
362,15717
363,7630
364,-1121
365,-9745
366,-17506
367,-23502
368,-25107
369,-25107
370,-24429
371,-18938
372,-11516
373,-2995
374,5803
375,14035
376,20930
377,24918
378,24918
379,24918
380,21625
381,14991
382,6880
383,-1855
384,-10416
385,-18001
386,-23779
387,-25107
388,-25107
389,-23954
390,-18260
391,-10754
392,-2197
393,6531
394,14654
395,21347
396,24918
397,24918
398,24918
399,21011
400,14235
401,6074
402,-2630
403,-11107
404,-18552
405,-24161
406,-25107
407,-25107
408,-23310
409,-17377
410,-9725
411,-1189
412,7468
413,15444
414,21862
415,24918
416,24918
417,24918
418,20226
419,13249
420,5034
421,-3669
422,-12007
423,-19210
424,-24447
425,-25107
426,-25107
427,-22705
428,-16593
429,-8777
430,-306
431,8309
432,16113
433,22293
434,24918
435,24918
436,24535
437,19452
438,12403
439,4101
440,-4538
441,-12781
442,-19764
443,-24703
444,-25107
445,-25107
446,-22037
447,-15772
448,-7921
449,642
450,9151
451,16789
452,22725
453,24918
454,24918
455,23981
456,18679
457,11464
458,3131
459,-5479
460,-13579
461,-20352
462,-24995
463,-25107
464,-25107
465,-21196
466,-14712
467,-6761
468,1810
469,10211
470,17624
471,23216
472,24918
473,24918
474,23293
475,17705
476,10306
477,1926
478,-6616
479,-14535
480,-21004
481,-25107
482,-25107
483,-24955
484,-20408
485,-13740
486,-5712
487,2843
488,11126
489,18319
490,23635
491,24918
492,24918
493,22599
494,16800
495,9270
496,846
497,-7626
498,-15371
499,-21578
500,-25107
501,-25107
502,-24400
503,-19564
504,-12711
505,-4619
506,3906
507,12057
508,19043
509,24028
510,24918
511,24918
512,21844
513,15786
514,8162
515,-254
516,-8721
517,-16211
518,-22143
519,-25107
520,-25107
521,-23723
522,-18564
523,-11473
524,-3325
525,5190
526,13163
527,19865
528,24440
529,24918
530,24918
531,20944
532,14629
533,6835
534,-1593
535,-9871
536,-17204
537,-22761
538,-25107
539,-25107
540,-23022
541,-17580
542,-10333
543,-2112
544,6315
545,14130
546,20558
547,24737
548,24918
549,24505
550,20071
551,13500
552,5638
553,-2774
554,-10924
555,-18036
556,-23255
557,-25107
558,-25107
559,-22259
560,-16545
561,-9142
562,-881
563,7446
564,15115
565,21195
566,24918
567,24918
568,23915
569,19141
570,12342
571,4373
572,-4013
573,-12023
574,-18836
575,-23713
576,-25107
577,-25093
578,-21447
579,-15430
580,-7716
581,564
582,8793
583,16200
584,21933
585,24918
586,24918
587,23090
588,17981
589,10983
590,2905
591,-5429
592,-13255
593,-19768
594,-24183
595,-25107
596,-24520
597,-20439
598,-14107
599,-6432
600,1877
601,10001
602,17135
603,22515
604,24918
605,24918
606,22317
607,16883
608,9690
609,1551
610,-6700
611,-14345
612,-20554
613,-24539
614,-25107
615,-23918
616,-19429
617,-12876
618,-5068
619,3219
620,11199
621,18109
622,23079
623,24918
624,24911
625,21486
626,15713
627,8344
628,179
629,-8026
630,-15420
631,-21252
632,-24791
633,-25107
634,-23234
635,-18366
636,-11564
637,-3664
638,4754
639,12563
640,19099
641,23602
642,24918
643,24331
644,20443
645,14352
646,6790
647,-1395
648,-9476
649,-16619
650,-22054
651,-25048
652,-25107
653,-22366
654,-17090
655,-10048
656,-2044
657,6133
658,13751
659,19964
660,24031
661,24918
662,23715
663,19413
664,12994
665,5341
666,-2858
667,-10796
668,-17652
669,-22661
670,-25107
671,-24742
672,-21469
673,-15869
674,-8661
675,-546
676,7570
677,14910
678,20783
679,24359
680,24918
681,23018
682,18297
683,11631
684,3848
685,-4340
686,-12073
687,-18627
688,-23221
689,-25107
690,-24219
691,-20486
692,-14543
693,-7138
694,954
695,8978
696,16067
697,21625
698,24648
699,24816
700,22115
701,16954
702,10004
703,2131
704,-5970
705,-13526
706,-19690
707,-23734
708,-25069
709,-23527
710,-19303
711,-13017
712,-5410
713,2692
714,10523
715,17315
716,22283
717,24782
718,24400
719,21185
720,15635
721,8480
722,539
723,-7484
724,-14797
725,-20571
726,-24097
727,-24861
728,-22788
729,-18139
730,-11535
731,-3831
732,4241
733,11909
734,18391
735,22880
736,24811
737,23841
738,20147
739,14256
740,6917
741,-1067
