0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,6.71362,6.75684422
101,6.719126,6.75722735
102,6.698716,6.75768781
103,6.703828,6.75846822
104,6.710162,6.75928784
105,6.71925,6.76010238
106,6.730792,6.76084908
107,6.74408,6.76146877
108,6.75818,6.76191335
109,6.771999,6.76215022
110,6.784355,6.76216415
111,6.794088,6.76195624
112,6.8002,6.76153985
113,6.801991,6.76093425
114,6.799156,6.76015635
115,6.791798,6.75920806
116,6.780372,6.75804157
117,6.765568,6.75636526
118,6.748184,6.74201763
119,6.728995,6.7429373
120,6.708606,6.743372
121,6.687101,6.74385113
122,6.6629,6.74454039
123,6.627032,6.74554335
124,6.486597,6.74701645
125,6.866919,6.75001985
126,6.750606,6.74934111
127,6.733875,6.74992677
128,6.735097,6.75074993
129,6.744055,6.75159206
130,6.757123,6.75233238
131,6.772134,6.75288596
132,6.787395,6.7531936
133,6.80146,6.75322158
134,6.813121,6.75296285
135,6.82149,6.75243705
136,6.826086,6.75168843
137,6.826886,6.75078239
138,6.824284,6.7498031
139,6.818946,6.74886081
140,6.811556,6.7481595
141,6.802514,6.74970374
142,6.791686,6.74795844
143,6.778261,6.74683561
144,6.760627,6.74607138
145,6.735654,6.74566103
146,6.693706,6.74566479
147,6.556981,6.74624476
148,6.986635,6.7483387
149,6.796247,6.74626694
150,6.757906,6.74620641
151,6.743992,6.74660538
152,6.742124,6.74718194
153,6.748008,6.74777443
154,6.758629,6.74826419
155,6.771324,6.74856646
156,6.783787,6.74862988
157,6.794192,6.74843458
158,6.801234,6.74798729
159,6.804102,6.7473142
160,6.80242,6.74645188
161,6.796202,6.74543502
162,6.785809,6.74427216
163,6.771894,6.74285497
164,6.755303,6.73980152
165,6.736924,6.74100913
166,6.717483,6.7413735
167,6.6972,6.74174356
168,6.674955,6.7422911
169,6.644804,6.74310789
170,6.564987,6.74431356
171,7.097854,6.74642665
172,6.772584,6.74332709
173,6.743895,6.7435894
174,6.741003,6.74422869
175,6.747738,6.74495798
176,6.759292,6.74564545
177,6.772982,6.74620513
178,6.78685,6.74658041
179,6.799386,6.74674143
180,6.809469,6.74668482
181,6.816297,6.7464337
182,6.819331,6.74603815
183,6.818262,6.74557625
184,6.813029,6.74515698
185,6.803876,6.74493282
186,6.791398,6.7451737
187,6.776529,6.74713598
188,6.760469,6.74443031
189,6.744564,6.7438277
190,6.730177,6.74384288
191,6.718636,6.7442359
192,6.711463,6.74488254
193,6.712857,6.7456842
194,6.587037,6.74652375
195,6.690179,6.74865737
196,6.701243,6.74978726
197,6.712134,6.75082611
198,6.724517,6.75176198
199,6.738052,6.75255841
200,6.751933,6.7531756
201,6.765172,6.75357869
202,6.776757,6.75374388
203,6.78579,6.75366238
204,6.791616,6.75334152
205,6.79392,6.75280295
206,6.792761,6.75207839
207,6.788538,6.75120299
208,6.781867,6.7502034
209,6.773392,6.74906194
210,6.763564,6.74743835
211,6.752449,6.74867176
212,6.73964,6.74865505
213,6.724201,6.74865753
214,6.704327,6.74885518
215,6.675149,6.74935053
216,6.612741,6.75026367
217,5.330805,6.7519357
218,6.840151,6.76655704
219,6.772465,6.76619873
220,6.756519,6.76660531
221,6.756027,6.76722571
222,6.763196,6.76786636
223,6.774342,6.76840958
224,6.786937,6.76877642
225,6.799045,6.76891898
226,6.809172,6.7688177
227,6.816191,6.76847928
228,6.81931,6.76793462
229,6.818087,6.76723691
230,6.812481,6.76646038
231,6.802898,6.7657019
232,6.790193,6.76509886
233,6.775587,6.76499806
234,6.760541,6.7615533
235,6.746628,6.76071892
236,6.735482,6.76033713
237,6.728957,6.76026002
238,6.730055,6.76040336
239,6.748815,6.76066665
240,6.96598,6.76085343
241,6.627984,6.75896315
242,6.679403,6.76053291
243,6.701838,6.76165316
244,6.719592,6.76259393
245,6.73603,6.76337545
246,6.751703,6.76397762
247,6.766375,6.76437078
248,6.779459,6.76452802
249,6.790194,6.76443348
250,6.797803,6.76408773
251,6.801648,6.76350954
252,6.801373,6.76273333
253,6.796984,6.76180201
254,6.788856,6.76075348
255,6.777666,6.75958843
256,6.764257,6.75810901
257,6.749463,6.83474138
258,6.733925,6.83507772
259,6.71787,6.83525136
260,6.700734,6.83554486
261,6.679916,6.8360579
262,6.64409,6.83687298
263,6.466549,6.8381649
264,6.876064,6.84135944
265,6.773361,6.84058017
266,6.754489,6.84093041
267,6.751954,6.84154244
268,6.756634,6.84221608
269,6.765371,6.84283864
270,6.776296,6.84332888
271,6.787898,6.84362768
272,6.798815,6.84369769
273,6.807824,6.8435247
274,6.813932,6.84311833
275,6.816485,6.84251057
276,6.81526,6.84175171
277,6.81051,6.84090415
278,6.802952,6.84003638
279,6.793725,6.83922713
280,6.784357,6.8390981
281,6.776742,6.83829722
282,6.773141,6.83765069
283,6.776335,6.83711052
284,6.790613,6.83662565
285,6.827964,6.83610471
286,6.987626,6.8353335
287,6.505962,6.83309899
288,6.700208,6.83581548
289,6.746082,6.83671436
290,6.769479,6.8372587
291,6.7833,6.83764164
292,6.791629,6.83791719
293,6.796812,6.83809027
294,6.800399,6.83813743
295,6.803168,6.83801982
296,6.805128,6.83769719
297,6.805721,6.83714188
298,6.80416,6.83634895
299,6.799771,6.83533866
300,6.792242,6.83414841
301,6.781691,6.83280651
302,6.768607,6.83123455
303,6.753704,6.82764589
304,6.737759,6.82810693
305,6.721464,6.82816588
306,6.705221,6.82833873
307,6.688579,6.82874102
308,6.667721,6.82942334
309,6.611033,6.83044573
310,6.886905,6.83216646
311,6.750778,6.83124685
312,6.739888,6.83178427
313,6.743966,6.83249739
314,6.753862,6.83320425
315,6.766463,6.8338137
316,6.779944,6.83426709
317,6.792939,6.83452694
