0,0,,
1,0,,
2,0,,
3,0,,
4,0,,
5,0,,
6,0,,
7,0,,
8,0,,
9,0,0,
10,0,0,
11,0,0,
12,0,0,
13,0,0,
14,0,0,
15,0,0,
16,0,0,
17,0,0,
18,0,0,
19,0,0,
20,0,0,
21,1.571226,0,
22,1.570659,0,
23,1.570182,0,
24,1.570107,0,
25,1.571121,0,
26,1.571893,0,
27,1.571189,0,
28,1.570431,0,
29,1.570398,0,
30,1.570107,0,
31,1.570258,1.570258,0.000258
32,1.571525,1.571525,0.001525
33,1.572108,1.572108,0.002108
34,1.571088,1.571088,0.001088
35,1.570487,1.570487,0.000487
36,1.570621,1.570621,0.000621
37,1.570474,1.570474,0.000474
38,1.570356,1.570356,0.000356
39,1.570027,1.570027,0.000027
40,1.570517,1.570517,0.000517
41,1.571691,1.571691,0.001691
42,1.571572,1.571572,0.001572
43,1.570365,1.570365,0.000365
44,1.570461,1.570461,0.000461
45,1.571481,1.571481,0.001481
46,1.571451,1.571451,0.001451
47,1.570638,1.570638,0.000638
48,1.570206,1.570206,0.000206
49,1.570354,1.570354,0.000354
50,1.570446,1.570446,0.000446
51,1.570704,1.570704,0.000704
52,1.571224,1.571224,0.001224
53,1.571113,1.571113,0.001113
54,1.570532,1.570532,0.000532
55,1.570642,1.570642,0.000642
56,1.571145,1.571145,0.001145
57,1.570968,1.570968,0.000968
58,1.570747,1.570747,0.000747
59,1.570853,1.570853,0.000853
60,1.570648,1.570648,0.000648
61,1.570781,1.570781,0.000781
62,1.570978,1.570978,0.000978
63,1.570819,1.570819,0.000819
64,1.570874,1.570874,0.000874
65,1.570705,1.570705,0.000705
66,1.570277,1.570277,0.000277
67,1.570467,1.570467,0.000467
68,1.571018,1.571018,0.001018
69,1.571026,1.571026,0.001026
70,1.571007,1.571007,0.001007
71,1.571182,1.571182,0.001182
72,1.570786,1.570786,0.000786
73,1.570439,1.570439,0.000439
74,1.570454,1.570454,0.000454
75,1.570512,1.570512,0.000512
76,1.570879,1.570879,0.000879
77,1.571068,1.571068,0.001068
78,1.570944,1.570944,0.000944
79,1.571058,1.571058,0.001058
80,1.571151,1.571151,0.001151
81,1.570678,1.570678,0.000678
82,1.570224,1.570224,0.000224
83,1.570754,1.570754,0.000754
84,1.571331,1.571331,0.001331
85,1.570775,1.570775,0.000775
86,1.570389,1.570389,0.000389
87,1.570728,1.570728,0.000728
88,1.570729,1.570729,0.000729
89,1.570832,1.570832,0.000832
90,1.571125,1.571125,0.001125
91,1.571057,1.571057,0.001057
92,1.570619,1.570619,0.000619
93,1.570322,1.570322,0.000322
94,1.570666,1.570666,0.000666
95,1.571143,1.571143,0.001143
96,1.571233,1.571233,0.001233
97,1.570832,1.570832,0.000832
98,1.570334,1.570334,0.000334
99,1.570286,1.570286,0.000286
100,1.570837,1.570837,0.000837
101,1.571288,1.571288,0.001288
102,1.571103,1.571103,0.001103
103,1.570696,1.570696,0.000696
104,1.570419,1.570419,0.000419
105,1.570551,1.570551,0.000551
106,1.570863,1.570863,0.000863
107,1.571038,1.571038,0.001038
108,1.571006,1.571006,0.001006
109,1.570686,1.570686,0.000686
110,1.570686,1.570686,0.000686
111,1.571006,1.571006,0.001006
112,1.571038,1.571038,0.001038
113,1.570863,1.570863,0.000863
114,1.570551,1.570551,0.000551
115,1.570419,1.570419,0.000419
116,1.570696,1.570696,0.000696
117,1.571103,1.571103,0.001103
118,1.571288,1.571288,0.001288
119,1.570837,1.570837,0.000837
120,1.570286,1.570286,0.000286
121,1.570334,1.570334,0.000334
122,1.570832,1.570832,0.000832
123,1.571233,1.571233,0.001233
124,1.571143,1.571143,0.001143
125,1.570666,1.570666,0.000666
126,1.570322,1.570322,0.000322
127,1.570619,1.570619,0.000619
128,1.571057,1.571057,0.001057
129,1.571125,1.571125,0.001125
130,1.570832,1.570832,0.000832
131,1.570729,1.570729,0.000729
132,1.570728,1.570728,0.000728
133,1.570389,1.570389,0.000389
134,1.570775,1.570775,0.000775
135,1.571331,1.571331,0.001331
136,1.570754,1.570754,0.000754
137,1.570224,1.570224,0.000224
138,1.570678,1.570678,0.000678
139,1.571151,1.571151,0.001151
140,1.571058,1.571058,0.001058
141,1.570944,1.570944,0.000944
