50 -204.037887 5.403899 -671.018466 37.757528
51 -132.444692 5.357064 -1338.462340 24.723374
52 -90.731765 5.296725 -1999.059217 17.129786
53 -104.612239 5.226831 -2641.658405 20.014467
54 -160.007976 5.146118 -3280.443970 31.092945
55 -217.408418 5.049392 -3895.671299 43.056357
56 -244.847592 4.931189 -4501.783302 49.652850
57 -241.818198 4.788767 -5096.606452 50.496962
58 -231.941525 4.622216 -5666.212040 50.179728
59 -228.693116 4.432399 -6202.338799 51.595785
60 -215.880077 4.219791 -6707.248215 51.158948
61 -174.509083 3.985850 -7215.596712 43.782145
62 -118.941073 3.734588 -7706.087273 31.848515
63 -83.778449 3.471248 -8142.136383 24.134962
64 -80.375523 3.199252 -8543.659651 25.123227
65 -90.365593 2.919108 -8920.013024 30.956576
66 -98.026530 2.629957 -9246.722500 37.273056
67 -104.591007 2.331011 -9561.172538 44.869369
68 -111.140149 2.021601 -9823.511931 54.976304
69 -108.582071 1.701153 -10042.422790 63.828500
70 -89.343476 1.369992 -10226.472912 65.214581
71 -56.747569 1.030010 -10368.969028 55.094184
72 -18.729134 0.684396 -10470.726125 27.365919
73 20.024264 0.336915 -10542.409522 -59.434148
74 55.748121 -0.008587 -10556.978310 6492.473630
75 80.413133 -0.348604 -10532.737031 230.671602
76 84.015952 -0.680760 -10475.576949 123.415016
77 64.123173 -1.004716 -10379.969919 63.822162
78 34.424673 -1.322348 -10245.002500 26.032984
79 19.227466 -1.636411 -10060.067950 11.749776
80 30.293651 -1.948319 -9837.878352 15.548609
81 52.408868 -2.257103 -9579.481697 23.219534
82 65.976901 -2.560731 -9272.835253 25.764870
83 79.004939 -2.857774 -8934.617126 27.645618
84 113.589254 -3.146723 -8564.815993 36.097639
85 162.588930 -3.424176 -8162.191185 47.482646
86 189.452227 -3.685565 -7720.535523 51.403852
87 177.334131 -3.928355 -7247.476907 45.142079
88 152.924948 -4.153519 -6758.355191 36.818164
89 152.037267 -4.363178 -6239.910063 34.845533
90 178.727214 -4.557389 -5698.538690 39.217016
91 207.010629 -4.733716 -5121.411400 43.731102
92 213.052580 -4.889540 -4543.262903 43.573138
