21,0.000000,21,0.001281

22,0.000000,21,0.001281

23,0.000000,21,0.001281

24,0.000000,21,0.001281

25,0.000000,21,0.001281

26,0.000000,21,0.001281

27,0.000000,21,0.001281

28,0.000000,21,0.001281

29,0.000000,21,0.001281

30,0.000000,21,0.001281

31,0.000000,21,0.001281

32,0.000000,21,0.001281

33,0.000000,21,0.001281

34,0.000000,21,0.001281

35,0.000000,21,0.001281

36,0.000000,21,0.001281

37,0.000000,21,0.001281

38,0.000000,21,0.001281

39,0.000000,21,0.001281

40,0.000000,21,0.001281

41,0.000000,21,0.001281

42,0.000000,21,0.001281

43,0.000000,21,0.001281

44,0.000000,21,0.001281

45,0.000000,21,0.001281

46,0.000000,21,0.001281

47,0.000000,21,0.001281

48,0.000000,21,0.001281

49,0.000000,21,0.001281

50,0.000000,21,0.001281

51,0.000000,21,0.001281

52,0.000000,21,0.001281

53,0.000000,21,0.001281

54,0.000000,21,0.001281

55,0.000000,21,0.001281

56,0.000000,21,0.001281

57,0.000000,21,0.001281

58,0.000000,21,0.001281

59,0.000000,21,0.001281

60,0.000000,21,0.001281

61,0.000000,21,0.001281

62,0.000000,21,0.001281

63,0.000000,21,0.001281

64,0.000000,21,0.001281

65,0.000000,21,0.001281

66,0.000000,21,0.001281

67,0.000000,21,0.001281

68,0.000000,21,0.001281

69,0.000000,21,0.001281

70,0.000000,21,0.001281

71,0.000000,21,0.001281

72,0.000000,21,0.001281

73,0.000000,21,0.001281

74,0.000000,21,0.001281

75,0.000000,21,0.001281

76,0.000000,21,0.001281

77,0.000000,21,0.001281

78,0.000000,21,0.001281

79,0.000000,21,0.001281

80,0.000000,21,0.001281

81,0.000000,21,0.001281

82,0.000000,21,0.001281

83,0.000000,21,0.001281

84,0.000000,21,0.001281

85,0.000000,21,0.001281

86,0.000000,21,0.001281

87,0.000000,21,0.001281

88,0.000000,21,0.001281

89,0.000000,21,0.001281

90,0.000000,21,0.001281

91,0.000000,21,0.001281

92,0.000000,21,0.001281

93,0.000000,21,0.001281

94,0.000000,21,0.001281

95,0.000000,21,0.001281

96,0.000000,21,0.001281

97,0.000000,21,0.001281

98,0.000000,21,0.001281

99,0.000000,21,0.001281

100,0.000000,21,0.001281

101,0.000000,21,0.001281

102,0.000000,21,0.001281

103,0.000000,21,0.001281

104,0.000000,21,0.001281

105,0.000000,21,0.001281

106,0.000000,21,0.001281

107,0.000000,21,0.001281

108,0.000000,21,0.001281

109,0.000000,21,0.001281

110,0.000000,21,0.001281

111,0.000000,21,0.001281

112,0.000000,21,0.001281

113,0.000000,21,0.001281

114,0.000000,21,0.001281

115,0.000000,21,0.001281

116,0.000000,21,0.001281

117,0.000000,21,0.001281

118,0.000000,21,0.001281

119,0.000000,21,0.001281

120,0.000000,21,0.001281

121,0.000000,21,0.001281

122,0.000000,21,0.001281

123,0.000000,21,0.001281

124,0.000000,21,0.001281

125,0.000000,21,0.001281

126,0.000000,21,0.001281

127,0.000000,21,0.001281

128,0.000000,21,0.001281

129,0.000000,21,0.001281

130,0.000000,21,0.001281

131,0.000000,21,0.001281

132,0.000000,21,0.001281

133,0.000000,21,0.001281

134,0.000000,21,0.001281

135,0.000000,21,0.001281

136,0.000000,21,0.001281

137,0.000000,21,0.001281

138,0.000000,21,0.001281

139,0.000000,21,0.001281

140,0.000000,21,0.001281

141,0.000000,21,0.001281

142,0.000000,21,0.001281

143,0.000000,21,0.001281

144,0.000000,21,0.001281

145,0.000000,21,0.001281

146,0.000000,21,0.001281

147,0.000000,21,0.001281

148,0.000000,21,0.001281

149,0.000000,21,0.001281

150,0.000000,21,0.001281

151,0.000000,21,0.001281

152,0.000000,21,0.001281

153,0.000000,21,0.001281

154,0.000000,21,0.001281

155,0.000000,21,0.001281

156,0.000000,21,0.001281

157,0.000000,21,0.001281

158,0.000000,21,0.001281

159,0.000000,21,0.001281

160,0.000000,21,0.001281

161,0.000000,21,0.001281

162,0.000000,21,0.001281

163,0.000000,21,0.001281

164,0.000000,21,0.001281

165,0.000000,21,0.001281

166,0.000000,21,0.001281

167,0.000000,21,0.001281

168,0.000000,21,0.001281

169,0.000000,21,0.001281

170,0.000000,21,0.001281

171,0.000000,21,0.001281

172,0.000000,21,0.001281

173,0.000000,21,0.001281

174,0.000000,21,0.001281

175,0.000000,21,0.001281

176,0.000000,21,0.001281

177,0.000000,21,0.001281

178,0.000000,21,0.001281

179,0.000000,21,0.001281

180,0.000000,21,0.001281

181,0.000000,21,0.001281

182,0.000000,21,0.001281

183,0.000000,21,0.001281

184,0.000000,21,0.001281

185,0.000000,21,0.001281

186,0.000000,21,0.001281

187,0.000000,21,0.001281

188,0.000000,21,0.001281

189,0.000000,21,0.001281

190,0.000000,21,0.001281

191,0.000000,21,0.001281

192,0.000000,21,0.001281

193,0.000000,21,0.001281

194,0.000000,21,0.001281

195,0.000000,21,0.001281

196,0.000000,21,0.001281

197,0.000000,21,0.001281

198,0.000000,21,0.001281

199,0.000000,21,0.001281

200,0.000000,21,0.001281

201,0.000000,21,0.001281

202,0.000000,21,0.001281

203,0.000000,21,0.001281

204,0.000000,21,0.001281

205,0.000000,21,0.001281

206,0.000000,21,0.001281

207,0.000000,21,0.001281

208,0.000000,21,0.001281

209,0.000000,21,0.001281

210,0.000000,21,0.001281

211,0.000000,21,0.001281

212,0.000000,21,0.001281

213,0.000000,21,0.001281

214,0.000000,21,0.001281

215,0.000000,21,0.001281

216,0.000000,21,0.001281

217,0.000000,21,0.001281

218,0.000000,21,0.001281

219,0.000000,21,0.001281

220,0.000000,21,0.001281

221,0.000000,21,0.001281

222,0.000000,21,0.001281

223,0.000000,21,0.001281

224,0.000000,21,0.001281

225,0.000000,21,0.001281

226,0.000000,21,0.001281

227,0.000000,21,0.001281

228,0.000000,21,0.001281

229,0.000000,21,0.001281

230,0.000000,21,0.001281

231,0.000000,21,0.001281

232,0.000000,21,0.001281

233,0.000000,21,0.001281

234,0.000000,21,0.001281

235,0.000000,21,0.001281

236,0.000000,21,0.001281

237,0.000000,21,0.001281

238,0.000000,21,0.001281

239,0.000000,21,0.001281

240,0.000000,21,0.001281

241,0.000000,21,0.001281

242,0.000000,21,0.001281

243,0.000000,21,0.001281

244,0.000000,21,0.001281

245,0.000000,21,0.001281

246,0.000000,21,0.001281

247,0.000000,21,0.001281

248,0.000000,21,0.001281

249,0.000000,21,0.001281

250,0.000000,21,0.001281

251,0.000000,21,0.001281

252,0.000000,21,0.001281

253,0.000000,21,0.001281

254,0.000000,21,0.001281

255,0.000000,21,0.001281

256,0.000000,21,0.001281

257,0.000000,21,0.001281

258,0.000000,21,0.001281

259,0.000000,21,0.001281

260,0.000000,21,0.001281

261,0.000000,21,0.001281

262,0.000000,21,0.001281

263,0.000000,21,0.001281

264,0.000000,21,0.001281

265,0.000000,21,0.001281

266,0.000000,21,0.001281

267,0.000000,21,0.001281

268,0.000000,21,0.001281

269,0.000000,21,0.001281

270,0.000000,21,0.001281

271,0.000000,21,0.001281

272,0.000000,21,0.001281

273,0.000000,21,0.001281

274,0.000000,21,0.001281

275,0.000000,21,0.001281

276,0.000000,21,0.001281

277,0.000000,21,0.001281

278,0.000000,21,0.001281

279,0.000000,21,0.001281

280,0.000000,21,0.001281

281,0.000000,21,0.001281

282,0.000000,21,0.001281

283,0.000000,21,0.001281

284,0.000000,21,0.001281

285,0.000000,21,0.001281

286,0.000000,21,0.001281

287,0.000000,21,0.001281

288,0.000000,21,0.001281

289,0.000000,21,0.001281

290,0.000000,21,0.001281

291,0.000000,21,0.001281

292,0.000000,21,0.001281

293,0.000000,21,0.001281

294,0.000000,21,0.001281

295,0.000000,21,0.001281

296,0.000000,21,0.001281

297,0.000000,21,0.001281

298,0.000000,21,0.001281

299,0.000000,21,0.001281

300,0.000000,21,0.001281

301,0.000000,21,0.001281

302,0.000000,21,0.001281

303,0.000000,21,0.001281

304,0.000000,21,0.001281

305,0.000000,21,0.001281

306,0.000000,21,0.001281

307,0.000000,21,0.001281

308,0.000000,21,0.001281

309,0.000000,21,0.001281

310,0.000000,21,0.001281

311,0.000000,21,0.001281

312,0.000000,21,0.001281

313,0.000000,21,0.001281

314,0.000000,21,0.001281

315,0.000000,21,0.001281

316,0.000000,21,0.001281

317,0.000000,21,0.001281

318,0.000000,21,0.001281

